GameN,Date,Year,Round,Region,Favored,Seed,Team,Conf,Score,Winner,Result
34,20/Mar/2005,2005,2,EN,U,14,Bucknell,Pat,62,Wisconsin,F
35,20/Mar/2005,2005,2,EN,F,5,Villanova,BE,76,Villanova,F
35,20/Mar/2005,2005,2,EN,U,4,Florida,SEC,65,Villanova,F
36,20/Mar/2005,2005,2,EN,F,2,Connecticut,BE,62,North Carolina St.,U
36,20/Mar/2005,2005,2,EN,U,10,North Carolina State,ACC,65,North Carolina St.,U
37,19/Mar/2005,2005,2,WN,F,1,Washington,P10,97,Washington,F
37,19/Mar/2005,2005,2,WN,U,8,Pacific,BW,79,Washington,F
38,20/Mar/2005,2005,2,WN,F,4,Louisville,CUSA,76,Louisville,F
38,20/Mar/2005,2005,2,WN,U,5,Georgia Tech,ACC,54,Louisville,F
39,19/Mar/2005,2005,2,WN,F,3,Gonzaga,WCC,69,Texas Tech,U
39,19/Mar/2005,2005,2,WN,U,6,Texas Tech,B12,71,Texas Tech,U
40,19/Mar/2005,2005,2,WN,F,2,Wake Forest,ACC,105,West Virginia,U
40,19/Mar/2005,2005,2,WN,U,7,West Virginia,BE,111,West Virginia,U
41,20/Mar/2005,2005,2,ES,F,1,Duke,ACC,63,Duke,F
41,20/Mar/2005,2005,2,ES,U,9,Mississippi State,SEC,55,Duke,F
42,20/Mar/2005,2005,2,ES,F,5,Michigan State,B10,72,Michigan St.,F
42,20/Mar/2005,2005,2,ES,U,13,Vermont,AE,61,Michigan St.,F
43,19/Mar/2005,2005,2,ES,F,3,Oklahoma,B12,58,Utah,U
43,19/Mar/2005,2005,2,ES,U,6,Utah,MWC,67,Utah,U
44,19/Mar/2005,2005,2,ES,F,2,Kentucky,SEC,69,Kentucky,F
44,19/Mar/2005,2005,2,ES,U,7,Cincinnati,CUSA,60,Kentucky,F
45,19/Mar/2005,2005,2,WS,F,1,Illinois,B10,71,Illinois,F
45,19/Mar/2005,2005,2,WS,U,9,Nevada,WAC,59,Illinois,F
46,19/Mar/2005,2005,2,WS,F,4,Boston College,BE,75,Milwaukee,U
46,19/Mar/2005,2005,2,WS,U,12,Milwaukee,Horz,83,Milwaukee,U
47,19/Mar/2005,2005,2,WS,F,3,Arizona,P10,85,Arizona,F
47,19/Mar/2005,2005,2,WS,U,11,Alabama-Birmingham,CUSA,63,Arizona,F
48,20/Mar/2005,2005,2,WS,F,2,Oklahoma State,B12,85,Oklahoma St.,F
48,20/Mar/2005,2005,2,WS,U,7,Southern Illinois,MVC,77,Oklahoma St.,F
49,25/Mar/2005,2005,3,EN,F,1,North Carolina,ACC,67,North Carolina,F
49,25/Mar/2005,2005,3,EN,U,5,Villanova,BE,66,North Carolina,F
50,25/Mar/2005,2005,3,EN,F,6,Wisconsin,B10,65,Wisconsin,F
50,25/Mar/2005,2005,3,EN,U,10,North Carolina State,ACC,56,Wisconsin,F
51,24/Mar/2005,2005,3,WN,F,4,Louisville,CUSA,93,Louisville,F
51,24/Mar/2005,2005,3,WN,U,1,Washington,P10,79,Louisville,F
52,24/Mar/2005,2005,3,WN,F,6,Texas Tech,B12,60,West Virginia,U
52,24/Mar/2005,2005,3,WN,U,7,West Virginia,BE,65,West Virginia,U
53,25/Mar/2005,2005,3,ES,F,1,Duke,ACC,68,Michigan St.,U
53,25/Mar/2005,2005,3,ES,U,5,Michigan State,B10,78,Michigan St.,U
54,25/Mar/2005,2005,3,ES,F,2,Kentucky,SEC,62,Kentucky,F
54,25/Mar/2005,2005,3,ES,U,6,Utah,MWC,52,Kentucky,F
55,24/Mar/2005,2005,3,WS,F,1,Illinois,B10,77,Illinois,F
55,24/Mar/2005,2005,3,WS,U,12,Milwaukee,Horz,63,Illinois,F
56,24/Mar/2005,2005,3,WS,F,2,Oklahoma State,B12,78,Arizona,U
56,24/Mar/2005,2005,3,WS,U,3,Arizona,P10,79,Arizona,U
57,27/Mar/2005,2005,4,EN,F,1,North Carolina,ACC,88,North Carolina,F
57,27/Mar/2005,2005,4,EN,U,6,Wisconsin,B10,82,North Carolina,F
58,26/Mar/2005,2005,4,WN,F,4,Louisville,CUSA,93,Louisville,F
58,26/Mar/2005,2005,4,WN,U,7,West Virginia,BE,85,Louisville,F
59,27/Mar/2005,2005,4,ES,F,5,Michigan State,B10,94,Michigan St.,F
59,27/Mar/2005,2005,4,ES,U,2,Kentucky,SEC,88,Michigan St.,F
60,26/Mar/2005,2005,4,WS,F,1,Illinois,B10,90,Illinois,F
60,26/Mar/2005,2005,4,WS,U,3,Arizona,P10,89,Illinois,F
61,02/Apr/2005,2005,5,W4,F,1,Illinois,B10,72,Illinois,F
61,02/Apr/2005,2005,5,W4,U,4,Louisville,CUSA,57,Illinois,F
62,02/Apr/2005,2005,5,E4,F,1,North Carolina,ACC,87,North Carolina,F
62,02/Apr/2005,2005,5,E4,U,5,Michigan State,B10,71,North Carolina,F
63,04/Apr/2005,2005,6,Championship,F,1,North Carolina,ACC,75,North Carolina,F
63,04/Apr/2005,2005,6,Championship,U,1,Illinois,B10,70,North Carolina,F
-1,14/Mar/2006,2006,PI,WS,F,16,Monmouth,NEC,71,Monmouth,F
-1,14/Mar/2006,2006,PI,WS,U,16,Hampton,MEAC,49,Monmouth,F
1,17/Mar/2006,2006,1,EN,F,1,Connecticut,BE,72,Connecticut,F
1,17/Mar/2006,2006,1,EN,U,16,Albany (NY),AE,59,Connecticut,F
2,17/Mar/2006,2006,1,EN,F,8,Kentucky,SEC,69,Kentucky,F
2,17/Mar/2006,2006,1,EN,U,9,Alabama-Birmingham,CUSA,64,Kentucky,F
3,16/Mar/2006,2006,1,EN,F,5,Washington,P10,75,Washington,F
3,16/Mar/2006,2006,1,EN,U,12,Utah State,BW,61,Washington,F
4,16/Mar/2006,2006,1,EN,F,4,Illinois,B10,78,Illinois,F
4,16/Mar/2006,2006,1,EN,U,13,Air Force,MWC,69,Illinois,F
5,17/Mar/2006,2006,1,EN,F,11,George Mason,CAA,75,George Mason,F
5,17/Mar/2006,2006,1,EN,U,6,Michigan State,B10,65,George Mason,F
6,17/Mar/2006,2006,1,EN,F,3,North Carolina,ACC,69,North Carolina,F
6,17/Mar/2006,2006,1,EN,U,14,Murray State,OVC,65,North Carolina,F
7,16/Mar/2006,2006,1,EN,F,7,Wichita State,MVC,86,Wichita St.,F
7,16/Mar/2006,2006,1,EN,U,10,Seton Hall,BE,66,Wichita St.,F
8,16/Mar/2006,2006,1,EN,F,2,Tennessee,SEC,63,Tennessee,F
8,16/Mar/2006,2006,1,EN,U,15,Winthrop,BSth,61,Tennessee,F
9,17/Mar/2006,2006,1,WN,F,1,Memphis,CUSA,94,Memphis,F
9,17/Mar/2006,2006,1,WN,U,16,Oral Roberts,MCon,78,Memphis,F
10,17/Mar/2006,2006,1,WN,F,8,Arkansas,SEC,55,Bucknell,U
10,17/Mar/2006,2006,1,WN,U,9,Bucknell,Pat,59,Bucknell,U
11,17/Mar/2006,2006,1,WN,F,5,Pittsburgh,BE,79,Pittsburgh,F
11,17/Mar/2006,2006,1,WN,U,12,Kent State,MAC,64,Pittsburgh,F
12,17/Mar/2006,2006,1,WN,F,4,Kansas,B12,73,Bradley,U
12,17/Mar/2006,2006,1,WN,U,13,Bradley,MVC,77,Bradley,U
13,16/Mar/2006,2006,1,WN,F,6,Indiana,B10,87,Indiana,F
13,16/Mar/2006,2006,1,WN,U,11,San Diego State,MWC,83,Indiana,F
14,16/Mar/2006,2006,1,WN,F,3,Gonzaga,WCC,79,Gonzaga,F
14,16/Mar/2006,2006,1,WN,U,14,Xavier,A10,75,Gonzaga,F
15,16/Mar/2006,2006,1,WN,F,7,Marquette,CUSA,85,Alabama,U
15,16/Mar/2006,2006,1,WN,U,10,Alabama,SEC,90,Alabama,U
16,16/Mar/2006,2006,1,WN,F,2,UCLA,P10,78,UCLA,F
16,16/Mar/2006,2006,1,WN,U,15,Belmont,ASun,44,UCLA,F
17,16/Mar/2006,2006,1,ES,F,1,Duke,ACC,70,Duke,F
17,16/Mar/2006,2006,1,ES,U,16,Southern,SWAC,54,Duke,F
18,16/Mar/2006,2006,1,ES,F,9,North Carolina-Wilmington,CAA,85,George Washington,U
18,16/Mar/2006,2006,1,ES,U,8,George Washington,A10,88,George Washington,U
19,16/Mar/2006,2006,1,ES,F,12,Texas A&M,B12,66,Texas A&M,F
19,16/Mar/2006,2006,1,ES,U,5,Syracuse,BE,58,Texas A&M,F
20,16/Mar/2006,2006,1,ES,F,4,Louisiana State,SEC,80,LSU,F
20,16/Mar/2006,2006,1,ES,U,13,Iona,MAAC,64,LSU,F
21,17/Mar/2006,2006,1,ES,F,6,West Virginia,BE,64,West Virginia,F
21,17/Mar/2006,2006,1,ES,U,11,Southern Illinois,MVC,46,West Virginia,F
22,17/Mar/2006,2006,1,ES,F,3,Iowa,B10,63,Northwestern St.,U
22,17/Mar/2006,2006,1,ES,U,14,Northwestern State,Slnd,64,Northwestern St.,U
23,17/Mar/2006,2006,1,ES,F,10,North Carolina State,ACC,58,North Carolina St.,F
23,17/Mar/2006,2006,1,ES,U,7,University of California,P10,52,North Carolina St.,F
24,17/Mar/2006,2006,1,ES,F,2,Texas,B12,60,Texas,F
24,17/Mar/2006,2006,1,ES,U,15,Pennsylvania,Ivy,52,Texas,F
25,17/Mar/2006,2006,1,WS,F,1,Villanova,BE,58,Villanova,F
25,17/Mar/2006,2006,1,WS,U,16,Monmouth,NEC,45,Villanova,F
26,17/Mar/2006,2006,1,WS,F,8,Arizona,P10,94,Arizona,F
26,17/Mar/2006,2006,1,WS,U,9,Wisconsin,B10,75,Arizona,F
27,16/Mar/2006,2006,1,WS,F,6,Oklahoma,B12,74,Milwaukee,U
27,16/Mar/2006,2006,1,WS,U,11,Milwaukee,Horz,82,Milwaukee,U
28,16/Mar/2006,2006,1,WS,F,5,Nevada,WAC,79,Montana,U
28,16/Mar/2006,2006,1,WS,U,12,Montana,BSky,87,Montana,U
29,17/Mar/2006,2006,1,WS,F,7,Georgetown,BE,54,Georgetown,F
29,17/Mar/2006,2006,1,WS,U,10,Northern Iowa,MVC,49,Georgetown,F
30,16/Mar/2006,2006,1,WS,F,4,Boston College,BE,88,Boston College,F
30,16/Mar/2006,2006,1,WS,U,13,Pacific,BW,76,Boston College,F
31,17/Mar/2006,2006,1,WS,F,2,Ohio State,B10,70,Ohio St.,F
31,17/Mar/2006,2006,1,WS,U,15,Davidson,SC,62,Ohio St.,F
32,16/Mar/2006,2006,1,WS,F,3,Florida,SEC,76,Florida,F
32,16/Mar/2006,2006,1,WS,U,14,South Alabama,SB,50,Florida,F
33,19/Mar/2006,2006,2,EN,F,1,Connecticut,BE,87,Connecticut,F
33,19/Mar/2006,2006,2,EN,U,8,Kentucky,SEC,83,Connecticut,F
34,18/Mar/2006,2006,2,EN,F,4,Illinois,B10,64,Washington,U
34,18/Mar/2006,2006,2,EN,U,5,Washington,P10,67,Washington,U
35,19/Mar/2006,2006,2,EN,F,3,North Carolina,ACC,60,George Mason,U
35,19/Mar/2006,2006,2,EN,U,11,George Mason,CAA,65,George Mason,U
36,18/Mar/2006,2006,2,EN,F,2,Tennessee,SEC,73,Wichita St.,U
36,18/Mar/2006,2006,2,EN,U,7,Wichita State,MVC,80,Wichita St.,U
37,19/Mar/2006,2006,2,WN,F,1,Memphis,CUSA,72,Memphis,F
37,19/Mar/2006,2006,2,WN,U,9,Bucknell,Pat,56,Memphis,F
38,19/Mar/2006,2006,2,WN,F,5,Pittsburgh,BE,66,Bradley,U
38,19/Mar/2006,2006,2,WN,U,13,Bradley,MVC,72,Bradley,U
39,18/Mar/2006,2006,2,WN,F,3,Gonzaga,WCC,90,Gonzaga,F
39,18/Mar/2006,2006,2,WN,U,6,Indiana,B10,80,Gonzaga,F
40,18/Mar/2006,2006,2,WN,F,2,UCLA,P10,62,UCLA,F
40,18/Mar/2006,2006,2,WN,U,10,Alabama,SEC,59,UCLA,F
41,18/Mar/2006,2006,2,ES,F,1,Duke,ACC,74,Duke,F
41,18/Mar/2006,2006,2,ES,U,8,George Washington,A10,61,Duke,F
42,19/Mar/2006,2006,2,ES,F,6,West Virginia,BE,67,West Virginia,F
42,19/Mar/2006,2006,2,ES,U,14,Northwestern State,Slnd,54,West Virginia,F
43,18/Mar/2006,2006,2,ES,F,4,Louisiana State,SEC,58,LSU,F
43,18/Mar/2006,2006,2,ES,U,12,Texas A&M,B12,57,LSU,F
44,19/Mar/2006,2006,2,ES,F,2,Texas,B12,75,Texas,F
44,19/Mar/2006,2006,2,ES,U,10,North Carolina State,ACC,54,Texas,F
45,19/Mar/2006,2006,2,WS,F,1,Villanova,BE,82,Villanova,F
45,19/Mar/2006,2006,2,WS,U,8,Arizona,P10,78,Villanova,F
46,18/Mar/2006,2006,2,WS,F,4,Boston College,BE,69,Boston College,F
46,18/Mar/2006,2006,2,WS,U,12,Montana,BSky,56,Boston College,F
47,18/Mar/2006,2006,2,WS,F,3,Florida,SEC,82,Florida,F
47,18/Mar/2006,2006,2,WS,U,11,Milwaukee,Horz,60,Florida,F
48,19/Mar/2006,2006,2,WS,F,7,Georgetown,BE,70,Georgetown,F
48,19/Mar/2006,2006,2,WS,U,2,Ohio State,B10,52,Georgetown,F
49,24/Mar/2006,2006,3,EN,F,1,Connecticut,BE,98,Connecticut,F
49,24/Mar/2006,2006,3,EN,U,5,Washington,P10,92,Connecticut,F
50,24/Mar/2006,2006,3,EN,F,11,George Mason,CAA,63,George Mason,F
50,24/Mar/2006,2006,3,EN,U,7,Wichita State,MVC,55,George Mason,F
51,23/Mar/2006,2006,3,WN,F,1,Memphis,CUSA,80,Memphis,F
51,23/Mar/2006,2006,3,WN,U,13,Bradley,MVC,64,Memphis,F
52,23/Mar/2006,2006,3,WN,F,2,UCLA,P10,73,UCLA,F
52,23/Mar/2006,2006,3,WN,U,3,Gonzaga,WCC,71,UCLA,F
53,23/Mar/2006,2006,3,ES,F,1,Duke,ACC,54,LSU,U
53,23/Mar/2006,2006,3,ES,U,4,Louisiana State,SEC,62,LSU,U
54,23/Mar/2006,2006,3,ES,F,2,Texas,B12,74,Texas,F
54,23/Mar/2006,2006,3,ES,U,6,West Virginia,BE,71,Texas,F
55,24/Mar/2006,2006,3,WS,F,1,Villanova,BE,60,Villanova,F
55,24/Mar/2006,2006,3,WS,U,4,Boston College,BE,59,Villanova,F
56,24/Mar/2006,2006,3,WS,F,3,Florida,SEC,57,Florida,F
56,24/Mar/2006,2006,3,WS,U,7,Georgetown,BE,53,Florida,F
57,26/Mar/2006,2006,4,EN,F,1,Connecticut,BE,84,George Mason,U
57,26/Mar/2006,2006,4,EN,U,11,George Mason,CAA,86,George Mason,U
58,25/Mar/2006,2006,4,WN,F,1,Memphis,CUSA,45,UCLA,U
58,25/Mar/2006,2006,4,WN,U,2,UCLA,P10,50,UCLA,U
59,25/Mar/2006,2006,4,ES,F,2,Texas,B12,60,LSU,U
59,25/Mar/2006,2006,4,ES,U,4,Louisiana State,SEC,70,LSU,U
60,26/Mar/2006,2006,4,WS,F,3,Florida,SEC,75,Florida,F
60,26/Mar/2006,2006,4,WS,U,1,Villanova,BE,62,Florida,F
61,01/Apr/2006,2006,5,W4,F,3,Florida,SEC,73,Florida,F
61,01/Apr/2006,2006,5,W4,U,11,George Mason,CAA,58,Florida,F
62,01/Apr/2006,2006,5,E4,F,2,UCLA,P10,59,UCLA,F
62,01/Apr/2006,2006,5,E4,U,4,Louisiana State,SEC,45,UCLA,F
63,03/Apr/2006,2006,6,Championship,F,3,Florida,SEC,73,Florida,F
63,03/Apr/2006,2006,6,Championship,U,2,UCLA,P10,57,Florida,F
-1,13/Mar/2007,2007,PI,WN,F,16,Niagara,MAAC,77,Niagara,F
-1,13/Mar/2007,2007,PI,WN,U,16,Florida A&M,MEAC,69,Niagara,F
1,15/Mar/2007,2007,1,EN,F,1,North Carolina,ACC,86,North Carolina,F
1,15/Mar/2007,2007,1,EN,U,16,Eastern Kentucky,OVC,65,North Carolina,F
2,15/Mar/2007,2007,1,EN,F,9,Michigan State,B10,61,Michigan St.,F
2,15/Mar/2007,2007,1,EN,U,8,Marquette,CUSA,49,Michigan St.,F
3,16/Mar/2007,2007,1,EN,F,5,Southern California,P10,77,USC,F
3,16/Mar/2007,2007,1,EN,U,12,Arkansas,SEC,60,USC,F
4,16/Mar/2007,2007,1,EN,F,4,Texas,B12,79,Texas,F
4,16/Mar/2007,2007,1,EN,U,13,New Mexico State,SB,67,Texas,F
5,15/Mar/2007,2007,1,EN,F,6,Vanderbilt,SEC,77,Vanderbilt,F
5,15/Mar/2007,2007,1,EN,U,11,George Washington,A10,44,Vanderbilt,F
6,15/Mar/2007,2007,1,EN,F,3,Washington State,P10,70,Washington St.,F
6,15/Mar/2007,2007,1,EN,U,14,Oral Roberts,MCon,54,Washington St.,F
7,15/Mar/2007,2007,1,EN,F,7,Boston College,BE,84,Boston College,F
7,15/Mar/2007,2007,1,EN,U,10,Texas Tech,B12,75,Boston College,F
8,15/Mar/2007,2007,1,EN,F,2,Georgetown,BE,80,Georgetown,F
8,15/Mar/2007,2007,1,EN,U,15,Belmont,ASun,55,Georgetown,F
9,16/Mar/2007,2007,1,WN,F,1,Kansas,B12,107,Kansas,F
9,16/Mar/2007,2007,1,WN,U,16,Niagara,MAAC,67,Kansas,F
10,16/Mar/2007,2007,1,WN,F,8,Kentucky,SEC,67,Kentucky,F
10,16/Mar/2007,2007,1,WN,U,9,Villanova,BE,58,Kentucky,F
11,16/Mar/2007,2007,1,WN,F,12,Illinois,B10,52,Virginia Tech,U
11,16/Mar/2007,2007,1,WN,U,5,Virginia Tech,BE,54,Virginia Tech,U
12,16/Mar/2007,2007,1,WN,F,4,Southern Illinois,MVC,61,Southern Illinois,F
12,16/Mar/2007,2007,1,WN,U,13,Holy Cross,Pat,51,Southern Illinois,F
13,15/Mar/2007,2007,1,WN,F,6,Duke,ACC,77,VCU,U
13,15/Mar/2007,2007,1,WN,U,11,Virginia Commonwealth,CAA,79,VCU,U
14,15/Mar/2007,2007,1,WN,F,3,Pittsburgh,BE,79,Pittsburgh,F
14,15/Mar/2007,2007,1,WN,U,14,Wright State,Horz,58,Pittsburgh,F
15,15/Mar/2007,2007,1,WN,F,7,Indiana,B10,70,Indiana,F
15,15/Mar/2007,2007,1,WN,U,10,Gonzaga,WCC,57,Indiana,F
16,15/Mar/2007,2007,1,WN,F,2,UCLA,P10,70,UCLA,F
16,15/Mar/2007,2007,1,WN,U,15,Weber State,BSky,42,UCLA,F
17,15/Mar/2007,2007,1,ES,F,1,Ohio State,B10,78,Ohio St.,F
17,15/Mar/2007,2007,1,ES,U,16,Central Connecticut State,NEC,57,Ohio St.,F
18,15/Mar/2007,2007,1,ES,F,9,Xavier,A10,79,Xavier,F
18,15/Mar/2007,2007,1,ES,U,8,Brigham Young,MWC,77,Xavier,F
19,16/Mar/2007,2007,1,ES,F,5,Tennessee,SEC,121,Tennessee,F
19,16/Mar/2007,2007,1,ES,U,12,Long Beach State,BW,86,Tennessee,F
20,16/Mar/2007,2007,1,ES,F,4,Virginia,ACC,84,Virginia,F
20,16/Mar/2007,2007,1,ES,U,13,Albany (NY),AE,57,Virginia,F
21,15/Mar/2007,2007,1,ES,F,6,Louisville,CUSA,78,Louisville,F
21,15/Mar/2007,2007,1,ES,U,11,Stanford,P10,58,Louisville,F
22,15/Mar/2007,2007,1,ES,F,3,Texas A&M,B12,68,Texas A&M,F
22,15/Mar/2007,2007,1,ES,U,14,Pennsylvania,Ivy,52,Texas A&M,F
23,16/Mar/2007,2007,1,ES,F,10,Creighton,MVC,71,Nevada,U
23,16/Mar/2007,2007,1,ES,U,7,Nevada,WAC,77,Nevada,U
24,16/Mar/2007,2007,1,ES,F,2,Memphis,CUSA,73,Memphis,F
24,16/Mar/2007,2007,1,ES,U,15,North Texas,SB,58,Memphis,F
25,16/Mar/2007,2007,1,WS,F,1,Florida,SEC,112,Florida,F
25,16/Mar/2007,2007,1,WS,U,16,Jackson State,SWAC,69,Florida,F
26,16/Mar/2007,2007,1,WS,F,8,Arizona,P10,63,Purdue,U
26,16/Mar/2007,2007,1,WS,U,9,Purdue,B10,72,Purdue,U
27,16/Mar/2007,2007,1,WS,F,6,Notre Dame,BE,64,Winthrop,U
27,16/Mar/2007,2007,1,WS,U,11,Winthrop,BSth,74,Winthrop,U
28,15/Mar/2007,2007,1,WS,F,5,Butler,Horz,57,Butler,F
28,15/Mar/2007,2007,1,WS,U,12,Old Dominion,CAA,46,Butler,F
29,16/Mar/2007,2007,1,WS,F,10,Georgia Tech,ACC,63,UNLV,U
29,16/Mar/2007,2007,1,WS,U,7,Nevada-Las Vegas,MWC,67,UNLV,U
30,15/Mar/2007,2007,1,WS,F,4,Maryland,ACC,82,Maryland,F
30,15/Mar/2007,2007,1,WS,U,13,Davidson,SC,70,Maryland,F
31,16/Mar/2007,2007,1,WS,F,2,Wisconsin,B10,76,Wisconsin,F
31,16/Mar/2007,2007,1,WS,U,15,Texas A&M-Corpus Christi,ind,63,Wisconsin,F
32,16/Mar/2007,2007,1,WS,F,3,Oregon,P10,58,Oregon,F
32,16/Mar/2007,2007,1,WS,U,14,Miami (OH),MAC,56,Oregon,F
33,17/Mar/2007,2007,2,EN,F,1,North Carolina,ACC,81,North Carolina,F
33,17/Mar/2007,2007,2,EN,U,9,Michigan State,B10,67,North Carolina,F
34,18/Mar/2007,2007,2,EN,F,4,Texas,B12,68,USC,U
34,18/Mar/2007,2007,2,EN,U,5,Southern California,P10,87,USC,U
35,17/Mar/2007,2007,2,EN,F,3,Washington State,P10,74,Vanderbilt,U
35,17/Mar/2007,2007,2,EN,U,6,Vanderbilt,SEC,78,Vanderbilt,U
36,17/Mar/2007,2007,2,EN,F,2,Georgetown,BE,62,Georgetown,F
36,17/Mar/2007,2007,2,EN,U,7,Boston College,BE,55,Georgetown,F
37,18/Mar/2007,2007,2,WN,F,1,Kansas,B12,88,Kansas,F
37,18/Mar/2007,2007,2,WN,U,8,Kentucky,SEC,76,Kansas,F
38,18/Mar/2007,2007,2,WN,F,4,Southern Illinois,MVC,63,Southern Illinois,F
38,18/Mar/2007,2007,2,WN,U,5,Virginia Tech,BE,48,Southern Illinois,F
39,17/Mar/2007,2007,2,WN,F,3,Pittsburgh,BE,84,Pittsburgh,F
39,17/Mar/2007,2007,2,WN,U,11,Virginia Commonwealth,CAA,79,Pittsburgh,F
40,17/Mar/2007,2007,2,WN,F,2,UCLA,P10,54,UCLA,F
40,17/Mar/2007,2007,2,WN,U,7,Indiana,B10,49,UCLA,F
41,17/Mar/2007,2007,2,ES,F,1,Ohio State,B10,78,Ohio St.,F
41,17/Mar/2007,2007,2,ES,U,9,Xavier,A10,71,Ohio St.,F
42,18/Mar/2007,2007,2,ES,F,5,Tennessee,SEC,77,Tennessee,F
42,18/Mar/2007,2007,2,ES,U,4,Virginia,ACC,74,Tennessee,F
43,17/Mar/2007,2007,2,ES,F,3,Texas A&M,B12,72,Texas A&M,F
43,17/Mar/2007,2007,2,ES,U,6,Louisville,CUSA,69,Texas A&M,F
44,18/Mar/2007,2007,2,ES,F,2,Memphis,CUSA,78,Memphis,F
44,18/Mar/2007,2007,2,ES,U,7,Nevada,WAC,62,Memphis,F
45,18/Mar/2007,2007,2,WS,F,1,Florida,SEC,74,Florida,F
45,18/Mar/2007,2007,2,WS,U,9,Purdue,B10,67,Florida,F
46,17/Mar/2007,2007,2,WS,F,4,Maryland,ACC,59,Butler,U
46,17/Mar/2007,2007,2,WS,U,5,Butler,Horz,62,Butler,U
47,18/Mar/2007,2007,2,WS,F,3,Oregon,P10,75,Oregon,F
47,18/Mar/2007,2007,2,WS,U,11,Winthrop,BSth,61,Oregon,F
48,18/Mar/2007,2007,2,WS,F,2,Wisconsin,B10,68,UNLV,U
48,18/Mar/2007,2007,2,WS,U,7,Nevada-Las Vegas,MWC,74,UNLV,U
49,23/Mar/2007,2007,3,EN,F,1,North Carolina,ACC,74,North Carolina,F
49,23/Mar/2007,2007,3,EN,U,5,Southern California,P10,64,North Carolina,F
50,23/Mar/2007,2007,3,EN,F,2,Georgetown,BE,66,Georgetown,F
50,23/Mar/2007,2007,3,EN,U,6,Vanderbilt,SEC,65,Georgetown,F
51,22/Mar/2007,2007,3,WN,F,1,Kansas,B12,61,Kansas,F
51,22/Mar/2007,2007,3,WN,U,4,Southern Illinois,MVC,58,Kansas,F
52,22/Mar/2007,2007,3,WN,F,2,UCLA,P10,64,UCLA,F
52,22/Mar/2007,2007,3,WN,U,3,Pittsburgh,BE,55,UCLA,F
53,22/Mar/2007,2007,3,ES,F,1,Ohio State,B10,85,Ohio St.,F
53,22/Mar/2007,2007,3,ES,U,5,Tennessee,SEC,84,Ohio St.,F
54,22/Mar/2007,2007,3,ES,F,3,Texas A&M,B12,64,Memphis,U
54,22/Mar/2007,2007,3,ES,U,2,Memphis,CUSA,65,Memphis,U
55,23/Mar/2007,2007,3,WS,F,1,Florida,SEC,65,Florida,F
55,23/Mar/2007,2007,3,WS,U,5,Butler,Horz,57,Florida,F
56,23/Mar/2007,2007,3,WS,F,3,Oregon,P10,76,Oregon,F
56,23/Mar/2007,2007,3,WS,U,7,Nevada-Las Vegas,MWC,72,Oregon,F
57,25/Mar/2007,2007,4,EN,F,1,North Carolina,ACC,84,Georgetown,U
57,25/Mar/2007,2007,4,EN,U,2,Georgetown,BE,96,Georgetown,U
58,24/Mar/2007,2007,4,WN,F,1,Kansas,B12,55,UCLA,U
58,24/Mar/2007,2007,4,WN,U,2,UCLA,P10,68,UCLA,U
59,24/Mar/2007,2007,4,ES,F,1,Ohio State,B10,92,Ohio St.,F
59,24/Mar/2007,2007,4,ES,U,2,Memphis,CUSA,76,Ohio St.,F
60,25/Mar/2007,2007,4,WS,F,1,Florida,SEC,85,Florida,F
60,25/Mar/2007,2007,4,WS,U,3,Oregon,P10,77,Florida,F
61,31/Mar/2007,2007,5,W4,F,1,Ohio State,B10,67,Ohio St.,F
61,31/Mar/2007,2007,5,W4,U,2,Georgetown,BE,60,Ohio St.,F
62,31/Mar/2007,2007,5,E4,F,1,Florida,SEC,76,Florida,F
62,31/Mar/2007,2007,5,E4,U,2,UCLA,P10,66,Florida,F
63,02/Apr/2007,2007,6,Championship,F,1,Florida,SEC,84,Florida,F
63,02/Apr/2007,2007,6,Championship,U,1,Ohio State,B10,75,Florida,F
-1,18/Mar/2008,2008,PI,EN,F,16,Mount St. Mary's,NEC,69,Mount St. Mary's,F
-1,18/Mar/2008,2008,PI,EN,U,16,Coppin State,MEAC,60,Mount St. Mary's,F
1,21/Mar/2008,2008,1,EN,F,1,North Carolina,ACC,113,North Carolina,F
1,21/Mar/2008,2008,1,EN,U,16,Mount St. Mary's,NEC,74,North Carolina,F
2,21/Mar/2008,2008,1,EN,F,8,Indiana,B10,72,Arkansas,U
2,21/Mar/2008,2008,1,EN,U,9,Arkansas,SEC,86,Arkansas,U
3,20/Mar/2008,2008,1,EN,F,5,Notre Dame,BE,68,Notre Dame,F
3,20/Mar/2008,2008,1,EN,U,12,George Mason,CAA,50,Notre Dame,F
4,20/Mar/2008,2008,1,EN,F,4,Washington State,P10,71,Washington St.,F
4,20/Mar/2008,2008,1,EN,U,13,Winthrop,BSth,40,Washington St.,F
5,21/Mar/2008,2008,1,EN,F,6,Oklahoma,B12,72,Oklahoma,F
5,21/Mar/2008,2008,1,EN,U,11,Saint Joseph's,A10,64,Oklahoma,F
6,21/Mar/2008,2008,1,EN,F,3,Louisville,CUSA,79,Louisville,F
6,21/Mar/2008,2008,1,EN,U,14,Boise State,WAC,61,Louisville,F
7,21/Mar/2008,2008,1,EN,F,7,Butler,Horz,81,Butler,F
7,21/Mar/2008,2008,1,EN,U,10,South Alabama,SB,61,Butler,F
