"","Date","Year","Round","Region","WSeed","Winner","wConf","WScore","W.AdjEM","LSeed","Loser","Lconf","LScore","AdjEM","Overtime"
"1989","17-Mar-16",2016,"1","West",12,"Yale","Ivy",79,14.33,5,"Baylor","B12",75,19.06,""
"1990","17-Mar-16",2016,"1","Midwest",11,"Gonzaga","WCC",68,20.82,6,"Seton Hall","BE",52,18.27,""
"1991","17-Mar-16",2016,"1","South",11,"Wichita St.","MVC",65,22.53,6,"Arizona","P10",55,20.97,""
"1992","17-Mar-16",2016,"1","East",1,"North Carolina","ACC",83,29.82,16,"Florida Gulf Coast","ASun",67,-0.08,""
"1993","17-Mar-16",2016,"1","East",4,"Kentucky","SEC",85,25.14,13,"Stony Brook","AE",57,8.13,""
"1994","17-Mar-16",2016,"1","East",5,"Indiana","B10",99,23.05,12,"Chattanooga","SC",74,6.5,""
"1995","17-Mar-16",2016,"1","Midwest",1,"Virginia","ACC",81,29.64,16,"Hampton","MEAC",45,-7.4,""
"1996","17-Mar-16",2016,"1","Midwest",3,"Utah","MWC",80,16.79,14,"Fresno St.","WAC",69,6.63,""
"1997","17-Mar-16",2016,"1","Midwest",4,"Iowa St.","B12",94,20.95,13,"Iona","MAAC",81,7.13,""
"1998","17-Mar-16",2016,"1","South",1,"Kansas","B12",105,29.67,16,"Austin Peay","OVC",79,-5.1,""
"1999","17-Mar-16",2016,"1","South",3,"Miami FL","BE",79,22.44,14,"Buffalo","MAC",72,2.95,""
"2000","17-Mar-16",2016,"1","West",4,"Duke","ACC",93,21.87,13,"UNC Wilmington","CAA",85,9.21,""
"2001","17-Mar-16",2016,"1","East",9,"Providence","BE",70,14.49,8,"USC","P10",69,14.25,""
"2002","17-Mar-16",2016,"1","Midwest",9,"Butler","Horz",71,17.27,8,"Texas Tech","B12",61,13.78,""
"2003","17-Mar-16",2016,"1","South",9,"Connecticut","BE",74,18.71,8,"Colorado","B12",67,12.91,""
"2004","18-Mar-16",2016,"1","Midwest",15,"Middle Tennessee","SB",90,4.76,2,"Michigan St.","B10",81,27.97,""
"2005","18-Mar-16",2016,"1","East",14,"Stephen F. Austin","Slnd",70,15.62,3,"West Virginia","BE",56,24.45,""
"2006","18-Mar-16",2016,"1","South",13,"Hawaii","WAC",77,12.16,4,"California","P10",66,18.32,""
"2007","18-Mar-16",2016,"1","West",11,"Northern Iowa","MVC",75,11.13,6,"Texas","B12",72,16.19,""
"2008","18-Mar-16",2016,"1","Midwest",10,"Syracuse","BE",70,18.57,7,"Dayton","A10",51,12.63,""
"2009","18-Mar-16",2016,"1","West",10,"VCU","CAA",75,17.07,7,"Oregon St.","P10",67,11.65,""
"2010","18-Mar-16",2016,"1","East",2,"Xavier","A10",71,22.52,15,"Weber St.","BSky",53,2.45,""
"2011","18-Mar-16",2016,"1","East",6,"Notre Dame","BE",70,16.6,11,"Michigan","B10",63,14.15,""
"2012","18-Mar-16",2016,"1","East",7,"Wisconsin","B10",47,16.55,10,"Pittsburgh","BE",43,16.6,""
"2013","18-Mar-16",2016,"1","South",2,"Villanova","BE",86,32.01,15,"UNC Asheville","BSth",56,3.44,""
"2014","18-Mar-16",2016,"1","South",5,"Maryland","ACC",79,20.25,12,"South Dakota St.","ind",74,9.57,""
"2015","18-Mar-16",2016,"1","South",7,"Iowa","B10",72,20.24,10,"Temple","A10",70,8.82,"1 OT"
"2016","18-Mar-16",2016,"1","West",1,"Oregon","P10",91,22.68,16,"Holy Cross","Pat",52,-11.39,""
"2017","18-Mar-16",2016,"1","West",2,"Oklahoma","B12",82,23.78,15,"Cal St. Bakersfield","ind",68,6.26,""
"2018","18-Mar-16",2016,"1","West",3,"Texas A&M","B12",92,21.26,14,"Green Bay","Horz",65,3.74,""
"2019","18-Mar-16",2016,"1","West",8,"Saint Joseph's","A10",78,15.37,9,"Cincinnati","CUSA",76,17.06,""
"2020","19-Mar-16",2016,"2","Midwest",11,"Gonzaga","WCC",82,20.82,3,"Utah","MWC",59,16.79,""
"2021","19-Mar-16",2016,"2","East",1,"North Carolina","ACC",85,29.82,9,"Providence","BE",66,14.49,""
"2022","19-Mar-16",2016,"2","Midwest",1,"Virginia","ACC",77,29.64,9,"Butler","Horz",69,17.27,""
"2023","19-Mar-16",2016,"2","Midwest",4,"Iowa St.","B12",78,20.95,12,"Arkansas Little Rock","SB",61,13.24,""
"2024","19-Mar-16",2016,"2","South",1,"Kansas","B12",73,29.67,9,"Connecticut","BE",61,18.71,""
"2025","19-Mar-16",2016,"2","South",3,"Miami FL","BE",65,22.44,11,"Wichita St.","MVC",57,22.53,""
"2026","19-Mar-16",2016,"2","West",4,"Duke","ACC",71,21.87,12,"Yale","Ivy",64,14.33,""
"2027","19-Mar-16",2016,"2","East",5,"Indiana","B10",73,23.05,4,"Kentucky","SEC",67,25.14,""
"2028","20-Mar-16",2016,"2","East",7,"Wisconsin","B10",66,16.55,2,"Xavier","A10",63,22.52,""
"2029","20-Mar-16",2016,"2","East",6,"Notre Dame","BE",76,16.6,14,"Stephen F. Austin","Slnd",75,15.62,""
"2030","20-Mar-16",2016,"2","Midwest",10,"Syracuse","BE",75,18.57,15,"Middle Tennessee","SB",50,4.76,""
"2031","20-Mar-16",2016,"2","South",2,"Villanova","BE",87,32.01,7,"Iowa","B10",68,20.24,""
"2032","20-Mar-16",2016,"2","South",5,"Maryland","ACC",73,20.25,13,"Hawaii","WAC",60,12.16,""
"2033","20-Mar-16",2016,"2","West",1,"Oregon","P10",69,22.68,8,"Saint Joseph's","A10",64,15.37,""
"2034","20-Mar-16",2016,"2","West",2,"Oklahoma","B12",85,23.78,10,"VCU","CAA",81,17.07,""
"2035","20-Mar-16",2016,"2","West",3,"Texas A&M","B12",92,21.26,11,"Northern Iowa","MVC",88,11.13,"2 OT"
"2036","24-Mar-16",2016,"3","South",1,"Kansas","B12",79,29.67,5,"Maryland","ACC",63,20.25,""
"2037","24-Mar-16",2016,"3","South",2,"Villanova","BE",92,32.01,3,"Miami FL","BE",69,22.44,""
"2038","24-Mar-16",2016,"3","West",1,"Oregon","P10",82,22.68,4,"Duke","ACC",68,21.87,""
"2039","24-Mar-16",2016,"3","West",2,"Oklahoma","B12",77,23.78,3,"Texas A&M","B12",63,21.26,""
"2040","25-Mar-16",2016,"3","East",1,"North Carolina","ACC",101,29.82,5,"Indiana","B10",86,23.05,""
"2041","25-Mar-16",2016,"3","East",6,"Notre Dame","BE",61,16.6,7,"Wisconsin","B10",56,16.55,""
"2042","25-Mar-16",2016,"3","Midwest",1,"Virginia","ACC",84,29.64,4,"Iowa St.","B12",71,20.95,""
"2043","25-Mar-16",2016,"3","Midwest",10,"Syracuse","BE",63,18.57,11,"Gonzaga","WCC",60,20.82,""
"2044","26-Mar-16",2016,"4","South",2,"Villanova","BE",64,32.01,1,"Kansas","B12",59,29.67,""
"2045","26-Mar-16",2016,"4","West",2,"Oklahoma","B12",80,23.78,1,"Oregon","P10",68,22.68,""
"2046","27-Mar-16",2016,"4","Midwest",10,"Syracuse","BE",68,18.57,1,"Virginia","ACC",62,29.64,""
"2047","27-Mar-16",2016,"4","East",1,"North Carolina","ACC",88,29.82,6,"Notre Dame","BE",74,16.6,""
"2048","2-Apr-16",2016,"5","Final Four",1,"North Carolina","ACC",83,29.82,10,"Syracuse","BE",66,18.57,""
"2049","2-Apr-16",2016,"5","Final Four",2,"Villanova","BE",95,32.01,2,"Oklahoma","B12",51,23.78,""
"2050","4-Apr-16",2016,"6","Championship",2,"Villanova","BE",77,32.01,1,"North Carolina","ACC",74,29.82,""
"2051","14-Mar-17",2017,"PI","South",11,"Kansas St.","B12",95,17.44,11,"Wake Forest","ACC",88,16.25,""
"2052","14-Mar-17",2017,"PI","East",16,"Mount St. Mary's","NEC",67,-3.86,16,"New Orleans","SB",66,-0.52,""
"2053","15-Mar-17",2017,"PI","Midwest",16,"UC Davis","ind",67,-4.41,16,"North Carolina Central","ind",63,0.36,""
"2054","15-Mar-17",2017,"PI","East",11,"USC","P10",75,13.45,11,"Providence","BE",71,12.43,""
"2055","16-Mar-17",2017,"1","South",12,"Middle Tennessee","SB",81,14.95,5,"Minnesota","B10",72,16,""
"2056","16-Mar-17",2017,"1","West",11,"Xavier","A10",76,16.7,6,"Maryland","ACC",65,14.34,""
"2057","16-Mar-17",2017,"1","West",5,"Notre Dame","BE",60,19.74,12,"Princeton","Ivy",58,12.61,""
"2058","16-Mar-17",2017,"1","East",5,"Virginia","ACC",76,24.29,12,"UNC Wilmington","CAA",71,12.46,""
"2059","16-Mar-17",2017,"1","South",4,"Butler","Horz",76,20.76,13,"Winthrop","BSth",64,4.53,""
"2060","16-Mar-17",2017,"1","West",1,"Gonzaga","WCC",66,32.05,16,"San Diego St.","MWC",46,8.99,""
"2061","16-Mar-17",2017,"1","West",4,"West Virginia","BE",86,27.17,13,"Bucknell","Pat",80,9.38,""
"2062","16-Mar-17",2017,"1","East",4,"Florida","SEC",80,27.5,13,"East Tennessee St.","SC",65,11.1,""
"2063","16-Mar-17",2017,"1","West",8,"Northwestern","B10",68,15.81,9,"Vanderbilt","SEC",66,16.53,""
"2064","16-Mar-17",2017,"1","East",1,"Villanova","BE",76,29.88,16,"Mount St. Mary's","NEC",56,-3.86,""
"2065","16-Mar-17",2017,"1","West",7,"Saint Mary's","WCC",85,23.67,10,"VCU","CAA",77,14.07,""
"2066","16-Mar-17",2017,"1","Midwest",4,"Purdue","B10",80,23.12,13,"Vermont","AE",70,11.67,""
"2067","16-Mar-17",2017,"1","West",3,"Florida St.","ACC",86,20.06,14,"Florida Gulf Coast","ASun",80,5.07,""
"2068","16-Mar-17",2017,"1","East",8,"Wisconsin","B10",84,22.99,9,"Virginia Tech","BE",74,13.8,""
"2069","16-Mar-17",2017,"1","Midwest",5,"Iowa St.","B12",84,23.45,12,"Nevada","WAC",73,13.31,""
"2070","16-Mar-17",2017,"1","West",2,"Arizona","P10",100,23.31,15,"North Dakota","GWC",82,0.04,""
"2071","17-Mar-17",2017,"1","East",11,"USC","P10",66,13.45,6,"SMU","WAC",65,24.73,""
"2072","17-Mar-17",2017,"1","Midwest",11,"Rhode Island","A10",84,16.26,6,"Creighton","MVC",72,18.83,""
"2073","17-Mar-17",2017,"1","South",10,"Wichita St.","MVC",64,26.14,7,"Dayton","A10",58,15.57,""
"2074","17-Mar-17",2017,"1","Midwest",7,"Michigan","B10",92,23.05,10,"Oklahoma St.","B12",91,22.48,""
"2075","17-Mar-17",2017,"1","East",3,"Baylor","B12",91,24.23,14,"New Mexico St.","SB",73,7.89,""
"2076","17-Mar-17",2017,"1","South",8,"Arkansas","SEC",77,16.25,9,"Seton Hall","BE",71,13.63,""
"2077","17-Mar-17",2017,"1","Midwest",3,"Oregon","P10",93,25.02,14,"Iona","MAAC",77,4.2,""
"2078","17-Mar-17",2017,"1","Midwest",2,"Louisville","CUSA",78,25.51,15,"Jacksonville St.","ASun",63,0.63,""
"2079","17-Mar-17",2017,"1","South",1,"North Carolina","ACC",103,28.22,16,"Texas Southern","SWAC",64,-4.04,""
"2080","17-Mar-17",2017,"1","Midwest",1,"Kansas","B12",100,27.45,16,"UC Davis","ind",62,-4.41,""
"2081","17-Mar-17",2017,"1","East",2,"Duke","ACC",87,24.17,15,"Troy","ASun",65,2.04,""
"2082","17-Mar-17",2017,"1","South",6,"Cincinnati","CUSA",75,22.18,11,"Kansas St.","B12",61,17.44,""
"2083","17-Mar-17",2017,"1","East",7,"South Carolina","SEC",93,20.8,10,"Marquette","CUSA",73,16.58,""
"2084","17-Mar-17",2017,"1","South",3,"UCLA","P10",97,23.63,14,"Kent St.","MAC",80,1.68,""
"2085","17-Mar-17",2017,"1","South",2,"Kentucky","SEC",79,27.72,15,"Northern Kentucky","ASun",70,1.91,""
"2086","17-Mar-17",2017,"1","Midwest",9,"Michigan St.","B10",78,15.51,8,"Miami FL","BE",58,15.03,""
"2087","18-Mar-17",2017,"2","West",11,"Xavier","A10",91,16.7,3,"Florida St.","ACC",66,20.06,""
"2088","18-Mar-17",2017,"2","East",8,"Wisconsin","B10",65,22.99,1,"Villanova","BE",62,29.88,""
"2089","18-Mar-17",2017,"2","West",4,"West Virginia","BE",83,27.17,5,"Notre Dame","BE",71,19.74,""
"2090","18-Mar-17",2017,"2","West",1,"Gonzaga","WCC",79,32.05,8,"Northwestern","B10",73,15.81,""
"2091","18-Mar-17",2017,"2","South",4,"Butler","Horz",74,20.76,12,"Middle Tennessee","SB",65,14.95,""
"2092","18-Mar-17",2017,"2","West",2,"Arizona","P10",69,23.31,7,"Saint Mary's","WCC",60,23.67,""
"2093","18-Mar-17",2017,"2","East",4,"Florida","SEC",65,27.5,5,"Virginia","ACC",39,24.29,""
"2094","18-Mar-17",2017,"2","Midwest",4,"Purdue","B10",80,23.12,5,"Iowa St.","B12",76,23.45,""
"2095","19-Mar-17",2017,"2","Midwest",7,"Michigan","B10",73,23.05,2,"Louisville","CUSA",69,25.51,""
"2096","19-Mar-17",2017,"2","East",7,"South Carolina","SEC",88,20.8,2,"Duke","ACC",81,24.17,""
"2097","19-Mar-17",2017,"2","South",2,"Kentucky","SEC",65,27.72,10,"Wichita St.","MVC",62,26.14,""
"2098","19-Mar-17",2017,"2","Midwest",1,"Kansas","B12",90,27.45,9,"Michigan St.","B10",70,15.51,""
"2099","19-Mar-17",2017,"2","South",1,"North Carolina","ACC",72,28.22,8,"Arkansas","SEC",65,16.25,""
"2100","19-Mar-17",2017,"2","Midwest",3,"Oregon","P10",75,25.02,11,"Rhode Island","A10",72,16.26,""
"2101","19-Mar-17",2017,"2","East",3,"Baylor","B12",82,24.23,11,"USC","P10",78,13.45,""
"2102","19-Mar-17",2017,"2","South",3,"UCLA","P10",79,23.63,6,"Cincinnati","CUSA",67,22.18,""
"2103","23-Mar-17",2017,"3","West",11,"Xavier","A10",73,16.7,2,"Arizona","P10",71,23.31,""
"2104","23-Mar-17",2017,"3","Midwest",3,"Oregon","P10",69,25.02,7,"Michigan","B10",68,23.05,""
"2105","23-Mar-17",2017,"3","West",1,"Gonzaga","WCC",61,32.05,4,"West Virginia","BE",58,27.17,""
"2106","23-Mar-17",2017,"3","Midwest",1,"Kansas","B12",98,27.45,4,"Purdue","B10",66,23.12,""
"2107","24-Mar-17",2017,"3","East",7,"South Carolina","SEC",70,20.8,3,"Baylor","B12",50,24.23,""
"2108","24-Mar-17",2017,"3","South",1,"North Carolina","ACC",92,28.22,4,"Butler","Horz",80,20.76,""
"2109","24-Mar-17",2017,"3","South",2,"Kentucky","SEC",86,27.72,3,"UCLA","P10",75,23.63,""
"2110","24-Mar-17",2017,"3","East",4,"Florida","SEC",84,27.5,8,"Wisconsin","B10",83,22.99,"1 OT"
"2111","25-Mar-17",2017,"4","Midwest",3,"Oregon","P10",74,25.02,1,"Kansas","B12",60,27.45,""
"2112","25-Mar-17",2017,"4","West",1,"Gonzaga","WCC",83,32.05,11,"Xavier","A10",59,16.7,""
"2113","26-Mar-17",2017,"4","East",7,"South Carolina","SEC",77,20.8,4,"Florida","SEC",70,27.5,""
"2114","26-Mar-17",2017,"4","South",1,"North Carolina","ACC",75,28.22,2,"Kentucky","SEC",73,27.72,""
"2115","1-Apr-17",2017,"5","Final Four",1,"Gonzaga","WCC",77,32.05,7,"South Carolina","SEC",73,20.8,""
"2116","1-Apr-17",2017,"5","Final Four",1,"North Carolina","ACC",77,28.22,3,"Oregon","P10",76,25.02,""
"2117","3-Apr-17",2017,"6","Championship",1,"North Carolina","ACC",71,28.22,1,"Gonzaga","WCC",65,32.05,""
"2118","13-Mar-18",2018,"PI","East",16,"Radford","BSth",71,0.07,16,"LIU Brooklyn","NEC",61,-8.27,""
"2119","13-Mar-18",2018,"PI","East",11,"St. Bonaventure","A10",65,11.21,11,"UCLA","P10",58,13.52,""
"2120","14-Mar-18",2018,"PI","West",16,"Texas Southern","SWAC",64,-6.65,16,"North Carolina Central","ind",46,-13.41,""
"2121","14-Mar-18",2018,"PI","Midwest",11,"Syracuse","BE",60,14.82,11,"Arizona St.","P10",56,14.13,""
"2122","15-Mar-18",2018,"1","South",3,"Tennessee","SEC",73,22.27,14,"Wright St.","Horz",47,2.89,""
"2123","15-Mar-18",2018,"1","West",4,"Gonzaga","WCC",68,23.03,13,"UNC Greensboro","SC",64,9.22,""
"2124","15-Mar-18",2018,"1","Midwest",7,"Rhode Island","A10",83,13.93,10,"Oklahoma","B12",78,14.16,"1 OT"
"2125","15-Mar-18",2018,"1","Midwest",1,"Kansas","B12",76,23.49,16,"Penn","Ivy",60,3.69,""
"2126","15-Mar-18",2018,"1","Midwest",2,"Duke","ACC",89,28.86,15,"Iona","MAAC",67,2.63,""
"2127","15-Mar-18",2018,"1","West",5,"Ohio St.","B10",81,21.16,12,"South Dakota St.","ind",73,10.2,""
"2128","15-Mar-18",2018,"1","South",11,"Loyola Chicago","Horz",64,16.39,6,"Miami FL","BE",62,15.43,""
"2129","15-Mar-18",2018,"1","Midwest",8,"Seton Hall","BE",94,18.04,9,"North Carolina St.","ACC",83,14.52,""
"2130","15-Mar-18",2018,"1","East",1,"Villanova","BE",87,33.76,16,"Radford","BSth",61,0.07,""
"2131","15-Mar-18",2018,"1","South",5,"Kentucky","SEC",78,20.44,12,"Davidson","SC",73,14.7,""
"2132","15-Mar-18",2018,"1","East",3,"Texas Tech","B12",70,22.59,14,"Stephen F. Austin","Slnd",60,5.58,""
"2133","15-Mar-18",2018,"1","West",6,"Houston","CUSA",67,20.24,11,"San Diego St.","MWC",65,14.09,""
"2134","15-Mar-18",2018,"1","East",9,"Alabama","SEC",86,13.41,8,"Virginia Tech","BE",83,16.03,""
"2135","15-Mar-18",2018,"1","South",13,"Buffalo","MAC",89,11.53,4,"Arizona","P10",68,17.7,""
"2136","15-Mar-18",2018,"1","East",6,"Florida","SEC",77,18.96,11,"St. Bonaventure","A10",62,11.21,""
"2137","15-Mar-18",2018,"1","West",3,"Michigan","B10",61,24.2,14,"Montana","BSky",47,10.4,""
"2138","16-Mar-18",2018,"1","South",2,"Cincinnati","CUSA",68,26.6,15,"Georgia St.","ASun",53,6.92,""
"2139","16-Mar-18",2018,"1","East",2,"Purdue","B10",74,26.27,15,"Cal St. Fullerton","BW",48,0.62,""
"2140","16-Mar-18",2018,"1","East",13,"Marshall","MAC",81,6.53,4,"Wichita St.","MVC",75,19.03,""
"2141","16-Mar-18",2018,"1","West",7,"Texas A&M","B12",73,16.96,10,"Providence","BE",69,12.17,""
"2142","16-Mar-18",2018,"1","West",2,"North Carolina","ACC",84,23.59,15,"Lipscomb","ind",66,0.43,""
"2143","16-Mar-18",2018,"1","East",10,"Butler","Horz",79,19.05,7,"Arkansas","SEC",62,14.69,""
"2144","16-Mar-18",2018,"1","South",7,"Nevada","WAC",87,18.39,10,"Texas","B12",83,15.43,"1 OT"
"2145","16-Mar-18",2018,"1","East",5,"West Virginia","BE",85,22.44,12,"Murray St.","OVC",68,12.19,""
"2146","16-Mar-18",2018,"1","West",1,"Xavier","A10",102,21.51,16,"Texas Southern","SWAC",83,-6.65,""
"2147","16-Mar-18",2018,"1","Midwest",3,"Michigan St.","B10",82,25.41,14,"Bucknell","Pat",78,7.31,""
"2148","16-Mar-18",2018,"1","Midwest",4,"Auburn","SEC",62,18.69,13,"Charleston","CAA",58,NA,""
"2149","16-Mar-18",2018,"1","South",9,"Kansas St.","B12",69,14.77,8,"Creighton","MVC",59,16.91,""
"2150","16-Mar-18",2018,"1","Midwest",5,"Clemson","ACC",79,21.65,12,"New Mexico St.","SB",68,12.92,""
"2151","16-Mar-18",2018,"1","South",16,"UMBC","NEC",74,0.5,1,"Virginia","ACC",54,29.53,""
"2152","16-Mar-18",2018,"1","Midwest",11,"Syracuse","BE",57,14.82,6,"TCU","CUSA",52,18.47,""
"2153","16-Mar-18",2018,"1","West",9,"Florida St.","ACC",67,17.77,8,"Missouri","B12",54,14.83,""
"2154","17-Mar-18",2018,"2","East",1,"Villanova","BE",81,33.76,9,"Alabama","SEC",58,13.41,""
"2155","17-Mar-18",2018,"2","Midwest",2,"Duke","ACC",87,28.86,7,"Rhode Island","A10",62,13.93,""
"2156","17-Mar-18",2018,"2","West",4,"Gonzaga","WCC",90,23.03,5,"Ohio St.","B10",84,21.16,""
"2157","17-Mar-18",2018,"2","South",5,"Buffalo","MAC",95,11.53,13,"Buffalo","MAC",75,11.53,""
"2158","17-Mar-18",2018,"2","South",11,"Loyola Chicago","Horz",63,16.39,3,"Tennessee","SEC",62,22.27,""
"2159","17-Mar-18",2018,"2","Midwest",1,"Kansas","B12",83,23.49,8,"Seton Hall","BE",79,18.04,""
"2160","17-Mar-18",2018,"2","East",3,"Texas Tech","B12",69,22.59,6,"Florida","SEC",66,18.96,""
"2161","17-Mar-18",2018,"2","West",3,"Michigan","B10",64,24.2,6,"Houston","CUSA",63,20.24,""
"2162","18-Mar-18",2018,"2","Midwest",5,"Clemson","ACC",84,21.65,4,"Auburn","SEC",53,18.69,""
"2163","18-Mar-18",2018,"2","South",7,"Nevada","WAC",75,18.39,2,"Cincinnati","CUSA",73,26.6,""
"2164","18-Mar-18",2018,"2","West",7,"Texas A&M","B12",86,16.96,2,"North Carolina","ACC",65,23.59,""
"2165","18-Mar-18",2018,"2","East",2,"Purdue","B10",76,26.27,10,"Butler","Horz",73,19.05,""
"2166","18-Mar-18",2018,"2","Midwest",11,"Syracuse","BE",55,14.82,3,"Michigan St.","B10",53,25.41,""
"2167","18-Mar-18",2018,"2","South",9,"Kansas St.","B12",50,14.77,16,"UMBC","NEC",43,0.5,""
"2168","18-Mar-18",2018,"2","West",9,"Florida St.","ACC",75,17.77,1,"Xavier","A10",70,21.51,""
"2169","18-Mar-18",2018,"2","East",5,"West Virginia","BE",89,22.44,13,"Marshall","MAC",62,6.53,""
"2170","22-Mar-18",2018,"3","West",3,"Michigan","B10",99,24.2,7,"Texas A&M","B12",72,16.96,""
"2171","22-Mar-18",2018,"3","South",11,"Loyola Chicago","Horz",69,16.39,7,"Nevada","WAC",68,18.39,""
"2172","22-Mar-18",2018,"3","South",9,"Kansas","B12",61,23.49,5,"Kentucky","SEC",58,20.44,""
"2173","22-Mar-18",2018,"3","West",9,"Florida St.","ACC",75,17.77,4,"Gonzaga","WCC",60,23.03,""
"2174","23-Mar-18",2018,"3","East",1,"Villanova","BE",90,33.76,5,"West Virginia","BE",78,22.44,""
"2175","23-Mar-18",2018,"3","Midwest",1,"Kansas","B12",80,23.49,5,"Clemson","ACC",76,21.65,""
"2176","23-Mar-18",2018,"3","Midwest",2,"Duke","ACC",69,28.86,11,"Syracuse","BE",65,14.82,""
"2177","23-Mar-18",2018,"3","East",3,"Texas Tech","B12",78,22.59,2,"Purdue","B10",65,26.27,""
"2178","24-Mar-18",2018,"4","South",11,"Loyola Chicago","Horz",78,16.39,9,"Kansas St.","B12",62,14.77,""
"2179","24-Mar-18",2018,"4","West",3,"Michigan","B10",58,24.2,9,"Florida St.","ACC",54,17.77,""
"2180","25-Mar-18",2018,"4","East",1,"Villanova","BE",71,33.76,3,"Texas Tech","B12",59,22.59,""
"2181","25-Mar-18",2018,"4","Midwest",1,"Kansas","B12",85,23.49,2,"Duke","ACC",81,28.86,"1 OT"
"2182","31-Mar-18",2018,"5","Final Four",3,"Michigan","B10",69,24.2,11,"Loyola Chicago","Horz",57,16.39,""
"2183","31-Mar-18",2018,"5","Final Four",1,"Villanova","BE",95,33.76,1,"Kansas","B12",79,23.49,""
"2184","2-Apr-18",2018,"6","Championship",1,"Villanova","BE",79,33.76,3,"Michigan","B10",62,24.2,""
"2185","19-Mar-19",2019,"PI","West",16,"Fairleigh Dickinson","NEC",82,-4.22,16,"Prairie View A&M","SWAC",76,-4.13,""
"2186","19-Mar-19",2019,"PI","East",11,"Belmont","ASun",81,14.09,11,"Temple","A10",70,9.72,""
"2187","20-Mar-19",2019,"PI","West",11,"Arizona St.","P10",74,11.55,11,"St. John's","BE",65,7.61,""
"2188","20-Mar-19",2019,"PI","West",16,"Fairleigh Dickinson","NEC",82,-4.22,16,"Prairie View A&M","SWAC",76,-4.13,""
"2189","21-Mar-19",2019,"1","East",10,"Minnesota","B10",86,14.35,7,"Louisville","CUSA",76,19.35,""
"2190","21-Mar-19",2019,"1","East",3,"LSU","SEC",79,20.22,14,"Yale","Ivy",74,8.79,""
"2191","21-Mar-19",2019,"1","Midwest",6,"Auburn","SEC",78,25,12,"New Mexico St.","SB",77,13.62,""
"2192","21-Mar-19",2019,"1","West",4,"Florida St.","ACC",76,22.39,13,"Vermont","AE",69,8.86,""
"2193","21-Mar-19",2019,"1","East",2,"Michigan St.","B10",76,30.81,15,"Bradley","MVC",65,0.09,""
"2194","21-Mar-19",2019,"1","East",6,"Maryland","ACC",79,19.29,11,"Belmont","ASun",77,14.09,""
"2195","21-Mar-19",2019,"1","Midwest",4,"Kansas","B12",87,21.57,13,"Northeastern","AE",53,7.59,""
"2196","21-Mar-19",2019,"1","West",12,"Murray St.","OVC",83,13.83,5,"Marquette","CUSA",64,16.52,""
"2197","21-Mar-19",2019,"1","South",6,"Villanova","BE",61,17.33,11,"Saint Mary's","WCC",57,17.31,""
"2198","21-Mar-19",2019,"1","West",10,"Florida","SEC",70,18.3,7,"Nevada","WAC",61,18.18,""
"2199","21-Mar-19",2019,"1","Midwest",2,"Kentucky","SEC",79,27.57,15,"Abilene Christian","Slnd",44,1.35,""
"2200","21-Mar-19",2019,"1","West",1,"Gonzaga","WCC",87,32.85,16,"Fairleigh Dickinson","NEC",49,-4.22,""
"2201","21-Mar-19",2019,"1","Midwest",1,"Wofford","SC",84,20.69,10,"Seton Hall","BE",68,11.5,""
"2202","21-Mar-19",2019,"1","South",3,"Purdue","B10",61,26.81,14,"Old Dominion","CAA",48,5.45,""
"2203","21-Mar-19",2019,"1","West",2,"Michigan","B10",74,28.32,15,"Montana","BSky",55,3.53,""
"2204","21-Mar-19",2019,"1","West",9,"Baylor","B12",78,16.48,8,"Syracuse","BE",69,15.13,""
"2205","22-Mar-19",2019,"1","South",10,"Iowa","B10",79,16.02,7,"Cincinnati","CUSA",72,17.5,""
"2206","22-Mar-19",2019,"1","South",9,"Oklahoma","B12",95,16.94,8,"Mississippi","SEC",72,13.98,""
"2207","22-Mar-19",2019,"1","South",13,"UC Irvine","BW",70,9.16,4,"Kansas St.","B12",64,20.06,""
"2208","22-Mar-19",2019,"1","West",3,"Texas Tech","B12",72,30.03,14,"Northern Kentucky","ASun",57,7.14,""
"2209","22-Mar-19",2019,"1","South",2,"Tennessee","SEC",77,26.24,15,"Colgate","Pat",70,4.6,""
"2210","22-Mar-19",2019,"1","South",1,"Virginia","ACC",71,34.22,16,"Gardner Webb","ind",56,-0.04,""
"2211","22-Mar-19",2019,"1","West",6,"Buffalo","MAC",91,19.85,11,"Arizona St.","P10",74,11.55,""
"2212","22-Mar-19",2019,"1","South",12,"Oregon","P10",72,17.86,5,"Wisconsin","B10",54,21.94,""
"2213","22-Mar-19",2019,"1","East",9,"UCF","ASun",73,16.51,8,"VCU","CAA",58,14.89,""
"2214","22-Mar-19",2019,"1","East",12,"Liberty","BSth",80,11.54,5,"Mississippi St.","SEC",76,20.04,""
"2215","22-Mar-19",2019,"1","Midwest",9,"Washington","P10",78,14.28,8,"Utah St.","BW",61,15.41,""
"2216","22-Mar-19",2019,"1","Midwest",11,"Ohio St.","B10",62,14.66,6,"Iowa St.","B12",59,22.09,""
"2217","22-Mar-19",2019,"1","Midwest",3,"Houston","CUSA",84,24.13,14,"Georgia St.","ASun",55,4.85,""
"2218","22-Mar-19",2019,"1","Midwest",1,"North Carolina","ACC",88,27.69,16,"Iona","MAAC",73,-2.88,""
