"Year","Round","Fseed","Favored","Fscore","Useed","Underdog","Uscore","Winner","PAKE.x","PASE.x","Season.x","NCAA.x","G.x","W.x","L.x","W.L..x","SRS.x","SOS.x","CW.x","CL.x","HW.x","HL.x","CW2.x","CL3.x","TmP.x","OppP.x","MP.x","FG.x","FGA.x","FG..x","X3P.x","X3PA.x","X3P..x","FT.x","FTA.x","FT..x","ORB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","PAKE.y","PASE.y","Season.y","NCAA.y","G.y","W.y","L.y","W.L..y","SRS.y","SOS.y","CW.y","CL.y","HW.y","HL.y","CW2.y","CL3.y","TmP.y","OppP.y","MP.y","FG.y","FGA.y","FG..y","X3P.y","X3PA.y","X3P..y","FT.y","FTA.y","FT..y","ORB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2005,"1",8,"Texas",57,9,"Nevada",61,"Nevada",-4.1,-3.4,"2004-05","NCAAT",31,20,11,0.645,15.49,7.56,9,7,14,2,4,6,2384,2124,1250,816,1789,0.456,243,627,0.388,509,730,0.697,418,1228,406,187,134,433,548,17.01,114.1,97.1,66.5,-0.051,6.62,107,100.4,-2.46,0.9,0.4,"2004-05","NCAAT",32,25,7,0.781,9.25,3.02,16,2,13,4,11,2,2225,1974,1285,791,1730,0.457,87,322,0.27,556,786,0.707,395,1270,480,225,167,465,504,12.11,104,91.8,65.7,0.045,1.1,104.5,103.4,0.35
2005,"1",3,"Kansas",63,14,"Bucknell",64,"Bucknell",4.7,-0.2,"2004-05","NCAAT",30,23,7,0.767,20.68,10.85,12,4,15,1,6,4,2251,1956,1220,801,1684,0.476,198,539,0.367,451,649,0.695,350,1129,495,197,115,433,574,23.08,115.6,92.5,66.5,0.008,10.45,108.1,97.7,10.37,0.1,0.1,"2004-05","NCAAT",33,23,10,0.697,2.12,-2.19,10,4,12,1,8,7,2097,1946,1325,704,1585,0.444,218,591,0.369,471,672,0.701,306,1044,416,262,96,508,630,6.69,102.2,95.6,63.1,0.063,-2.34,101.4,103.7,2.28
2005,"1",4,"Syracuse",57,13,"Vermont",60,"Vermont",7.7,6,"2004-05","NCAAT",34,27,7,0.794,15.95,6.83,11,5,16,2,6,3,2548,2197,1370,946,1956,0.484,156,499,0.313,500,750,0.667,470,1291,525,276,157,465,539,20.98,115.6,94.7,65.8,0.002,6.29,106.8,100.5,-4.57,-0.4,0.2,"2004-05","NCAAT",32,25,7,0.781,7.8,-1.95,16,2,13,0,10,6,2299,1987,1285,805,1852,0.435,269,751,0.358,420,582,0.722,397,1208,493,216,55,380,506,13.53,111.3,97.8,64.7,0.032,-1.71,100.7,102.4,5.11
2005,"1",1,"North Carolina",96,16,"Oakland",68,"North Carolina",11.7,9.1,"2004-05","NCAAT",37,33,4,0.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,0.499,277,687,0.403,724,998,0.725,502,1499,706,362,142,594,662,32.77,122.5,89.7,73.1,0.011,11.64,108.7,97.1,4.26,-0.5,-0.4,"2004-05","NCAAT",32,13,19,0.406,-2.66,0.86,7,9,6,5,3,13,2269,2352,1285,811,1804,0.45,201,593,0.339,446,671,0.665,384,1044,474,228,77,390,561,-1.2,108.1,109.3,65.2,-0.022,1.99,105.2,103.2,14.37
2005,"1",2,"Connecticut",77,15,"UCF",71,"Connecticut",11.7,11.5,"2004-05","NCAAT",31,23,8,0.742,18.82,7.62,13,3,14,3,7,3,2419,2072,NA,862,1872,0.46,154,486,0.317,541,773,0.7,478,1412,531,189,275,468,492,21.94,112.1,90.2,70.6,-0.031,8.52,108.5,100,-1.04,0,0.2,"2004-05","NCAAT",33,24,9,0.727,-4.91,-7.78,13,7,12,3,8,5,2304,2152,1330,784,1702,0.461,283,759,0.373,453,651,0.696,405,1174,512,221,143,496,622,-2.56,105,107.6,60.1,0.067,-8.61,99,107.7,-4.62
2005,"1",4,"Florida",67,13,"Ohio",62,"Florida",8.6,11.3,"2004-05","NCAAT",32,24,8,0.75,20.18,7.12,12,4,13,3,6,4,2438,2020,1290,844,1751,0.482,244,626,0.39,506,716,0.707,366,1186,475,228,146,444,598,23.93,116.4,92.5,65.2,-0.027,7.13,106.6,99.5,-4.3,1.9,2.3,"2004-05","NCAAT",32,21,11,0.656,5.36,1.8,11,7,13,1,4,9,2288,2174,1290,773,1675,0.461,182,555,0.328,560,802,0.698,348,1050,374,273,86,423,571,8.29,109.8,101.5,65.7,0.042,2.72,104.9,102.2,-4.24
2005,"1",5,"Villanova",55,12,"New Mexico",47,"Villanova",2.9,1.1,"2004-05","NCAAT",32,24,8,0.75,19.06,8.43,11,5,14,2,5,3,2336,1996,NA,801,1840,0.435,225,626,0.359,509,692,0.736,463,1193,385,267,178,409,596,25.02,114.7,89.7,67,-0.054,9.16,107.9,98.7,-0.89,-3.1,-4.3,"2004-05","NCAAT",33,26,7,0.788,11.09,1.51,10,4,18,1,5,5,2492,2121,1320,855,1733,0.493,269,688,0.391,513,755,0.679,327,1127,491,252,115,454,558,15.54,112.8,97.3,65.4,-0.002,-0.46,103.4,103.9,-10.69
2005,"1",6,"Wisconsin",57,11,"Northern Iowa",52,"Wisconsin",3.9,7.7,"2004-05","NCAAT",34,25,9,0.735,16.76,9.61,11,5,15,1,5,6,2290,2047,1360,788,1789,0.44,250,640,0.391,464,685,0.677,342,1176,444,179,62,389,513,20.81,112,91.2,62.8,0.042,10.24,108.5,98.3,1.27,-0.6,-0.2,"2004-05","NCAAT",32,21,11,0.656,10.14,5.31,11,7,13,2,6,7,2311,2127,1290,847,1763,0.48,226,593,0.381,391,560,0.698,283,1071,491,192,138,373,556,13.36,112.2,98.9,64.5,-0.035,5.44,105.8,100.3,1.09
2005,"1",2,"Oklahoma St.",63,15,"Southeastern Louisiana",50,"Oklahoma St.",-2.6,-2.7,"2004-05","NCAAT",33,26,7,0.788,21.4,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,0.497,240,564,0.426,521,668,0.78,372,1121,556,242,87,453,599,25.02,121.2,96.2,66.2,-0.015,9.59,108,98.4,5.03,-0.2,-0.1,"2004-05","NCAAT",33,24,9,0.727,-0.86,-5.22,13,3,13,1,8,6,2085,1842,NA,768,1660,0.463,117,376,0.311,432,668,0.647,351,1017,388,300,122,460,573,3.2,97.1,93.9,60,0.007,-4.75,100.3,105.1,-1.78
2005,"1",7,"Southern Illinois",65,10,"Saint Mary's",56,"Southern Illinois",-0.2,0.1,"2004-05","NCAAT",35,27,8,0.771,11.53,5.12,15,3,15,0,8,6,2365,2123,1400,884,1957,0.452,202,554,0.365,395,528,0.748,395,1144,472,322,101,449,684,16.75,109.1,92.4,63.4,0.015,6.1,106.7,100.6,4.17,-2.7,-1.9,"2004-05","NCAAT",34,25,9,0.735,6.68,2.4,11,3,15,1,9,4,2373,2178,NA,793,1817,0.436,234,670,0.349,553,763,0.725,425,1244,380,204,113,534,616,9.41,106.8,97.4,64.9,0.08,3.04,105.2,102.2,-0.59
2005,"1",1,"Duke",57,16,"Delaware St.",46,"Duke",-1.8,-5.1,"2004-05","NCAAT",33,27,6,0.818,23.01,10.04,11,5,14,1,5,4,2581,2153,NA,853,1915,0.445,290,763,0.38,585,821,0.713,432,1261,421,287,220,454,612,27.41,115.7,88.3,68.3,-0.002,10.89,109.5,98.6,1.51,0,0,"2004-05","NCAAT",33,19,14,0.576,-6.68,-6.89,14,4,9,1,6,11,2043,2036,NA,667,1585,0.421,213,622,0.342,496,668,0.743,334,911,351,264,92,461,538,-4.95,102.3,107.2,59.3,0.077,-7.47,97.1,104.6,9.89
2005,"1",5,"Michigan St.",89,12,"Old Dominion",81,"Michigan St.",11.2,14,"2004-05","NCAAT",33,26,7,0.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,0.487,219,615,0.356,543,699,0.777,397,1198,565,258,87,451,640,25.67,119.7,94,66.4,-0.013,7.89,107,99.1,-3.18,-1.3,-1.4,"2004-05","NCAAT",34,28,6,0.824,5.97,-2.59,15,3,14,1,11,4,2430,2079,1365,869,1958,0.444,210,624,0.337,482,690,0.699,409,1239,552,329,151,416,597,10.04,104.7,94.6,66.4,0.049,-3.2,101,104.2,-3.98
2005,"1",4,"Louisville",68,13,"Lafayette",62,"Louisville",1.1,3.7,"2004-05","NCAAT",38,33,5,0.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,0.467,361,906,0.398,683,945,0.723,489,1475,590,327,148,535,701,25.78,118.8,93,66.3,0.045,6.42,106.1,99.7,-2.03,-0.1,-0.1,"2004-05",NA,28,9,19,0.321,-11.65,-2.91,5,9,7,6,2,13,1879,2098,1130,633,1568,0.404,189,626,0.302,424,577,0.735,285,1002,347,171,86,496,548,-12.19,95.2,107.4,71.2,0.019,-1.92,100.8,102.7,1.26
2005,"1",4,"Louisville",68,13,"Lafayette",62,"Louisville",1.1,3.7,"2004-05","NCAAT",38,33,5,0.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,0.467,361,906,0.398,683,945,0.723,489,1475,590,327,148,535,701,25.78,118.8,93,66.3,0.045,6.42,106.1,99.7,-2.03,-0.1,-0.1,"2004-05",NA,28,9,19,0.321,-11.65,-2.91,5,9,7,6,2,13,1879,2098,1130,633,1568,0.404,189,626,0.302,424,577,0.735,285,1002,347,171,86,496,548,-12.19,95.2,107.4,71.2,0.019,-1.92,100.8,102.7,1.26
2005,"1",5,"Georgia Tech",80,12,"George Washington",68,"Georgia Tech",1.3,2.1,"2004-05","NCAAT",32,20,12,0.625,17.21,9.78,8,8,13,3,4,6,2371,2133,1290,849,1877,0.452,190,570,0.333,483,699,0.691,400,1248,471,265,162,483,648,19.23,109.2,90,68.6,-0.038,10.91,108.9,98,-4.87,-1.3,-1.4,"2004-05","NCAAT",30,22,8,0.733,10.62,1.05,11,5,10,3,8,4,2308,2021,1205,833,1750,0.476,162,447,0.362,480,693,0.693,390,1098,484,293,128,448,528,14.41,109.9,95.5,70.8,-0.013,0.49,103.6,103.1,0.84
2005,"1",10,"North Carolina St.",75,7,"Charlotte",63,"North Carolina St.",-0.4,1.3,"2004-05","NCAAT",35,21,14,0.6,16.16,9.16,7,9,11,6,5,6,2559,2314,1400,871,1915,0.455,294,795,0.37,523,742,0.705,375,1121,529,260,156,435,658,18.93,115,96.1,63.1,-0.062,10.05,108.3,98.3,-3.82,-1,-1.7,"2004-05","NCAAT",29,21,8,0.724,9.63,3.97,12,4,12,2,7,5,2257,2093,1180,763,1767,0.432,232,630,0.368,499,730,0.684,420,1119,409,252,92,389,495,12.15,111.6,99.5,70.6,0.042,3.68,104.9,101.2,-1.74
2005,"1",8,"Minnesota",53,9,"Iowa St.",64,"Iowa St.",-2.1,-2.3,"2004-05","NCAAT",32,21,11,0.656,12.06,6.96,10,6,14,3,5,4,2175,2012,NA,771,1707,0.452,170,487,0.349,463,656,0.706,373,1091,453,292,145,516,512,14.06,104,89.9,67.3,0.016,6.18,106,99.8,-3.99,-2.7,-3.1,"2004-05","NCAAT",31,19,12,0.613,11.37,8.4,9,7,13,3,4,7,2112,2005,1255,784,1794,0.437,113,387,0.292,431,632,0.682,376,1100,444,295,120,405,524,13.02,103.1,90.1,66.8,0.003,7.22,107.5,100.3,-3.06
2005,"1",9,"Mississippi St.",93,8,"Stanford",70,"Mississippi St.",-3.9,-4,"2004-05","NCAAT",34,23,11,0.676,12.55,6.05,9,7,11,2,5,5,2466,2245,1360,870,1958,0.444,199,590,0.337,527,792,0.665,492,1389,475,232,114,503,532,15.25,109.3,94,68.1,0.038,6.49,106.9,100.4,-1.84,-3.4,-5.1,"2004-05","NCAAT",31,18,13,0.581,9.1,8.13,11,7,10,2,5,5,2173,2134,1245,774,1778,0.435,124,363,0.342,501,680,0.737,380,1112,373,207,86,428,559,10.63,106.6,95.9,67.1,0.049,8.47,107.5,99.1,4.14
2005,"2",4,"Boston College",75,12,"Milwaukee",83,"Milwaukee",-0.9,-2.4,"2004-05","NCAAT",30,25,5,0.833,14.38,6.41,13,3,16,1,7,2,2174,1935,1215,768,1685,0.456,124,493,0.252,514,722,0.712,424,1135,527,217,123,403,453,18.3,114.3,96,64.8,0.078,6.6,105.8,99.2,-4.21,1.2,1.3,"2004-05","NCAAT",32,26,6,0.813,10.41,1.44,14,2,13,1,11,3,2400,2059,NA,831,1859,0.447,262,735,0.356,476,677,0.703,421,1149,450,267,114,435,610,14.69,110.1,95.4,68.8,0.079,2.31,104.6,102.3,7.63
2005,"2",2,"Wake Forest",105,7,"West Virginia",111,"West Virginia",-3.5,-4.2,"2004-05","NCAAT",33,27,6,0.818,20.24,10.27,13,3,16,0,8,4,2801,2441,1340,965,1966,0.491,251,629,0.399,620,906,0.684,465,1315,531,284,118,484,640,24.86,124.3,99.5,68.9,0.046,10.94,108.4,97.5,4.87,3,4.3,"2004-05","NCAAT",35,24,11,0.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,0.45,319,885,0.36,446,601,0.742,340,1065,578,280,130,412,530,15,114.1,99.1,63.6,0.082,9.14,108.6,99.5,-7.33
2005,"2",1,"Illinois",71,9,"Nevada",59,"Illinois",-2,-0.1,"2004-05","NCAAT",39,37,2,0.949,24.1,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,0.484,344,877,0.392,474,651,0.728,425,1338,727,300,123,428,611,32.68,122.3,89.6,64.1,-0.007,8.16,107.3,99.1,0.31,0.9,0.4,"2004-05","NCAAT",32,25,7,0.781,9.25,3.02,16,2,13,4,11,2,2225,1974,1285,791,1730,0.457,87,322,0.27,556,786,0.707,395,1270,480,225,167,465,504,12.11,104,91.8,65.7,0.045,1.1,104.5,103.4,0.35
2005,"2",3,"Arizona",85,11,"UAB",63,"Arizona",2.7,1.2,"2004-05","NCAAT",37,30,7,0.811,18,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,0.478,253,630,0.402,541,697,0.776,493,1361,610,296,144,548,596,22.22,116.7,94.5,68.6,0.027,8.12,107.8,99.7,3.33,1.9,2,"2004-05","NCAAT",33,22,11,0.667,10.42,4.78,10,6,11,3,7,5,2557,2371,1330,900,1996,0.451,217,625,0.347,540,776,0.696,390,1090,516,382,99,444,646,12.51,109.2,96.7,71,-0.001,4.75,105.5,100.7,1.33
2005,"2",2,"Kentucky",69,7,"Cincinnati",60,"Kentucky",8.7,9.2,"2004-05","NCAAT",34,28,6,0.824,19.16,8.1,14,2,14,1,7,3,2503,2127,1375,901,1940,0.464,218,635,0.343,483,728,0.663,417,1197,509,311,147,445,582,24.1,113,88.9,66.6,0.032,8.85,107.9,99.1,-2.71,-7.4,-7.5,"2004-05","NCAAT",33,25,8,0.758,17.64,6.74,12,4,15,2,7,3,2505,2130,1330,839,1923,0.436,221,634,0.349,606,878,0.69,471,1355,493,179,225,435,586,20.43,112.5,92,68,-0.006,5.48,106.1,100.6,0.62
2005,"2",1,"Washington",97,8,"Pacific",79,"Washington",0.7,0.2,"2004-05","NCAAT",35,29,6,0.829,19.77,7.66,14,4,15,0,6,5,3026,2596,1410,1102,2271,0.485,257,670,0.384,565,771,0.733,523,1305,660,288,87,499,718,22.18,120.6,98.4,71.9,0.06,8.61,107.5,98.9,6.73,0.4,0.5,"2004-05","NCAAT",31,27,4,0.871,8.95,1.16,18,0,12,1,13,1,2258,2011,1250,794,1598,0.497,201,526,0.382,469,631,0.743,310,1104,462,154,96,424,455,14.08,114.5,100.5,63.6,0.091,0.66,103.1,102.4,1.74
2005,"2",3,"Oklahoma",58,6,"Utah",67,"Utah",-0.9,-2.7,"2004-05","NCAAT",33,25,8,0.758,19.96,8.84,12,4,14,1,6,3,2480,2088,1325,908,1907,0.476,214,576,0.372,450,652,0.69,428,1172,511,291,135,449,607,22.55,114.4,91.8,65.4,-0.006,7.68,107.5,99.8,0.09,-1.5,-1.6,"2004-05","NCAAT",35,29,6,0.829,14.01,4.54,13,1,16,0,7,3,2379,2005,1400,837,1628,0.514,155,473,0.328,550,769,0.715,374,1194,516,211,94,503,506,20.33,113.1,92.7,59.1,0.032,3.6,105.9,102.3,-4.04
2005,"2",3,"Gonzaga",69,6,"Texas Tech",71,"Texas Tech",2.2,1.5,"2004-05","NCAAT",31,26,5,0.839,13.3,4.37,12,2,14,0,6,3,2454,2159,1240,856,1702,0.503,153,403,0.38,589,797,0.739,368,1191,486,169,106,416,536,17.88,119.3,101.4,67.1,0.012,3.46,104,100.5,2.18,2.3,3.1,"2004-05","NCAAT",33,22,11,0.667,16.24,9.11,10,6,13,2,5,5,2535,2287,1330,932,1957,0.476,145,366,0.396,526,696,0.756,368,1156,553,259,123,424,554,15.47,110.3,94.8,69,0.037,8.93,108.8,99.9,-3.94
2005,"2",2,"Connecticut",62,10,"North Carolina St.",65,"North Carolina St.",11.7,11.5,"2004-05","NCAAT",31,23,8,0.742,18.82,7.62,13,3,14,3,7,3,2419,2072,NA,862,1872,0.46,154,486,0.317,541,773,0.7,478,1412,531,189,275,468,492,21.94,112.1,90.2,70.6,-0.031,8.52,108.5,100,-1.04,-0.4,1.3,"2004-05","NCAAT",35,21,14,0.6,16.16,9.16,7,9,11,6,5,6,2559,2314,1400,871,1915,0.455,294,795,0.37,523,742,0.705,375,1121,529,260,156,435,658,18.93,115,96.1,63.1,-0.062,10.05,108.3,98.3,-3.82
2005,"2",1,"North Carolina",92,9,"Iowa St.",65,"North Carolina",11.7,9.1,"2004-05","NCAAT",37,33,4,0.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,0.499,277,687,0.403,724,998,0.725,502,1499,706,362,142,594,662,32.77,122.5,89.7,73.1,0.011,11.64,108.7,97.1,4.26,-2.7,-3.1,"2004-05","NCAAT",31,19,12,0.613,11.37,8.4,9,7,13,3,4,7,2112,2005,1255,784,1794,0.437,113,387,0.292,431,632,0.682,376,1100,444,295,120,405,524,13.02,103.1,90.1,66.8,0.003,7.22,107.5,100.3,-3.06
2005,"2",6,"Wisconsin",71,14,"Bucknell",62,"Wisconsin",3.9,7.7,"2004-05","NCAAT",34,25,9,0.735,16.76,9.61,11,5,15,1,5,6,2290,2047,1360,788,1789,0.44,250,640,0.391,464,685,0.677,342,1176,444,179,62,389,513,20.81,112,91.2,62.8,0.042,10.24,108.5,98.3,1.27,0.1,0.1,"2004-05","NCAAT",33,23,10,0.697,2.12,-2.19,10,4,12,1,8,7,2097,1946,1325,704,1585,0.444,218,591,0.369,471,672,0.701,306,1044,416,262,96,508,630,6.69,102.2,95.6,63.1,0.063,-2.34,101.4,103.7,2.28
2005,"2",2,"Oklahoma St.",85,7,"Southern Illinois",77,"Oklahoma St.",-2.6,-2.7,"2004-05","NCAAT",33,26,7,0.788,21.4,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,0.497,240,564,0.426,521,668,0.78,372,1121,556,242,87,453,599,25.02,121.2,96.2,66.2,-0.015,9.59,108,98.4,5.03,-0.2,0.1,"2004-05","NCAAT",35,27,8,0.771,11.53,5.12,15,3,15,0,8,6,2365,2123,1400,884,1957,0.452,202,554,0.365,395,528,0.748,395,1144,472,322,101,449,684,16.75,109.1,92.4,63.4,0.015,6.1,106.7,100.6,4.17
2005,"2",1,"Duke",63,9,"Mississippi St.",55,"Duke",-1.8,-5.1,"2004-05","NCAAT",33,27,6,0.818,23.01,10.04,11,5,14,1,5,4,2581,2153,NA,853,1915,0.445,290,763,0.38,585,821,0.713,432,1261,421,287,220,454,612,27.41,115.7,88.3,68.3,-0.002,10.89,109.5,98.6,1.51,-3.9,-4,"2004-05","NCAAT",34,23,11,0.676,12.55,6.05,9,7,11,2,5,5,2466,2245,1360,870,1958,0.444,199,590,0.337,527,792,0.665,492,1389,475,232,114,503,532,15.25,109.3,94,68.1,0.038,6.49,106.9,100.4,-1.84
2005,"2",5,"Michigan St.",72,13,"Vermont",61,"Michigan St.",11.2,14,"2004-05","NCAAT",33,26,7,0.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,0.487,219,615,0.356,543,699,0.777,397,1198,565,258,87,451,640,25.67,119.7,94,66.4,-0.013,7.89,107,99.1,-3.18,-0.4,0.2,"2004-05","NCAAT",32,25,7,0.781,7.8,-1.95,16,2,13,0,10,6,2299,1987,1285,805,1852,0.435,269,751,0.358,420,582,0.722,397,1208,493,216,55,380,506,13.53,111.3,97.8,64.7,0.032,-1.71,100.7,102.4,5.11
2005,"2",4,"Louisville",76,5,"Georgia Tech",54,"Louisville",1.1,3.7,"2004-05","NCAAT",38,33,5,0.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,0.467,361,906,0.398,683,945,0.723,489,1475,590,327,148,535,701,25.78,118.8,93,66.3,0.045,6.42,106.1,99.7,-2.03,1.3,2.1,"2004-05","NCAAT",32,20,12,0.625,17.21,9.78,8,8,13,3,4,6,2371,2133,1290,849,1877,0.452,190,570,0.333,483,699,0.691,400,1248,471,265,162,483,648,19.23,109.2,90,68.6,-0.038,10.91,108.9,98,-4.87
2005,"2",5,"Villanova",76,4,"Florida",65,"Villanova",2.9,1.1,"2004-05","NCAAT",32,24,8,0.75,19.06,8.43,11,5,14,2,5,3,2336,1996,NA,801,1840,0.435,225,626,0.359,509,692,0.736,463,1193,385,267,178,409,596,25.02,114.7,89.7,67,-0.054,9.16,107.9,98.7,-0.89,8.6,11.3,"2004-05","NCAAT",32,24,8,0.75,20.18,7.12,12,4,13,3,6,4,2438,2020,1290,844,1751,0.482,244,626,0.39,506,716,0.707,366,1186,475,228,146,444,598,23.93,116.4,92.5,65.2,-0.027,7.13,106.6,99.5,-4.3
2005,"3",1,"Illinois",77,12,"Milwaukee",63,"Illinois",-2,-0.1,"2004-05","NCAAT",39,37,2,0.949,24.1,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,0.484,344,877,0.392,474,651,0.728,425,1338,727,300,123,428,611,32.68,122.3,89.6,64.1,-0.007,8.16,107.3,99.1,0.31,1.2,1.3,"2004-05","NCAAT",32,26,6,0.813,10.41,1.44,14,2,13,1,11,3,2400,2059,NA,831,1859,0.447,262,735,0.356,476,677,0.703,421,1149,450,267,114,435,610,14.69,110.1,95.4,68.8,0.079,2.31,104.6,102.3,7.63
2005,"3",4,"Louisville",93,1,"Washington",79,"Louisville",1.1,3.7,"2004-05","NCAAT",38,33,5,0.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,0.467,361,906,0.398,683,945,0.723,489,1475,590,327,148,535,701,25.78,118.8,93,66.3,0.045,6.42,106.1,99.7,-2.03,0.7,0.2,"2004-05","NCAAT",35,29,6,0.829,19.77,7.66,14,4,15,0,6,5,3026,2596,1410,1102,2271,0.485,257,670,0.384,565,771,0.733,523,1305,660,288,87,499,718,22.18,120.6,98.4,71.9,0.06,8.61,107.5,98.9,6.73
2005,"3",2,"Oklahoma St.",78,3,"Arizona",79,"Arizona",-2.6,-2.7,"2004-05","NCAAT",33,26,7,0.788,21.4,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,0.497,240,564,0.426,521,668,0.78,372,1121,556,242,87,453,599,25.02,121.2,96.2,66.2,-0.015,9.59,108,98.4,5.03,2.7,1.2,"2004-05","NCAAT",37,30,7,0.811,18,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,0.478,253,630,0.402,541,697,0.776,493,1361,610,296,144,548,596,22.22,116.7,94.5,68.6,0.027,8.12,107.8,99.7,3.33
2005,"3",6,"Texas Tech",60,7,"West Virginia",65,"West Virginia",2.3,3.1,"2004-05","NCAAT",33,22,11,0.667,16.24,9.11,10,6,13,2,5,5,2535,2287,1330,932,1957,0.476,145,366,0.396,526,696,0.756,368,1156,553,259,123,424,554,15.47,110.3,94.8,69,0.037,8.93,108.8,99.9,-3.94,3,4.3,"2004-05","NCAAT",35,24,11,0.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,0.45,319,885,0.36,446,601,0.742,340,1065,578,280,130,412,530,15,114.1,99.1,63.6,0.082,9.14,108.6,99.5,-7.33
2005,"3",1,"Duke",68,5,"Michigan St.",78,"Michigan St.",-1.8,-5.1,"2004-05","NCAAT",33,27,6,0.818,23.01,10.04,11,5,14,1,5,4,2581,2153,NA,853,1915,0.445,290,763,0.38,585,821,0.713,432,1261,421,287,220,454,612,27.41,115.7,88.3,68.3,-0.002,10.89,109.5,98.6,1.51,11.2,14,"2004-05","NCAAT",33,26,7,0.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,0.487,219,615,0.356,543,699,0.777,397,1198,565,258,87,451,640,25.67,119.7,94,66.4,-0.013,7.89,107,99.1,-3.18
2005,"3",1,"North Carolina",67,5,"Villanova",66,"North Carolina",11.7,9.1,"2004-05","NCAAT",37,33,4,0.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,0.499,277,687,0.403,724,998,0.725,502,1499,706,362,142,594,662,32.77,122.5,89.7,73.1,0.011,11.64,108.7,97.1,4.26,2.9,1.1,"2004-05","NCAAT",32,24,8,0.75,19.06,8.43,11,5,14,2,5,3,2336,1996,NA,801,1840,0.435,225,626,0.359,509,692,0.736,463,1193,385,267,178,409,596,25.02,114.7,89.7,67,-0.054,9.16,107.9,98.7,-0.89
2005,"3",6,"Wisconsin",65,10,"North Carolina St.",56,"Wisconsin",3.9,7.7,"2004-05","NCAAT",34,25,9,0.735,16.76,9.61,11,5,15,1,5,6,2290,2047,1360,788,1789,0.44,250,640,0.391,464,685,0.677,342,1176,444,179,62,389,513,20.81,112,91.2,62.8,0.042,10.24,108.5,98.3,1.27,-0.4,1.3,"2004-05","NCAAT",35,21,14,0.6,16.16,9.16,7,9,11,6,5,6,2559,2314,1400,871,1915,0.455,294,795,0.37,523,742,0.705,375,1121,529,260,156,435,658,18.93,115,96.1,63.1,-0.062,10.05,108.3,98.3,-3.82
2005,"3",2,"Kentucky",62,6,"Utah",52,"Kentucky",8.7,9.2,"2004-05","NCAAT",34,28,6,0.824,19.16,8.1,14,2,14,1,7,3,2503,2127,1375,901,1940,0.464,218,635,0.343,483,728,0.663,417,1197,509,311,147,445,582,24.1,113,88.9,66.6,0.032,8.85,107.9,99.1,-2.71,-1.5,-1.6,"2004-05","NCAAT",35,29,6,0.829,14.01,4.54,13,1,16,0,7,3,2379,2005,1400,837,1628,0.514,155,473,0.328,550,769,0.715,374,1194,516,211,94,503,506,20.33,113.1,92.7,59.1,0.032,3.6,105.9,102.3,-4.04
2005,"4",1,"Illinois",90,3,"Arizona",89,"Illinois",-2,-0.1,"2004-05","NCAAT",39,37,2,0.949,24.1,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,0.484,344,877,0.392,474,651,0.728,425,1338,727,300,123,428,611,32.68,122.3,89.6,64.1,-0.007,8.16,107.3,99.1,0.31,2.7,1.2,"2004-05","NCAAT",37,30,7,0.811,18,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,0.478,253,630,0.402,541,697,0.776,493,1361,610,296,144,548,596,22.22,116.7,94.5,68.6,0.027,8.12,107.8,99.7,3.33
