"Year","Round","WSeed","Winner","WScore","LSeed","Loser","LScore","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2010,"1",1,"Syracuse",79,16,"Vermont",56,27.62,118.5,90.9,68.7,-0.008,8.62,108.5,99.8,-2.96,3.08,104.1,101,66.1,0.068,-6.32,98.8,105.1,-3.11
2010,"1",3,"Pittsburgh",89,14,"Oakland",66,18.66,111.4,92.8,61.3,0.041,7.87,107.7,99.8,-2.76,3.19,107.5,104.3,69.5,0.173,-2.75,101.6,104.4,10.65
2010,"1",6,"Xavier",65,11,"Minnesota",54,20.87,115.5,94.6,68.9,0.01,8.04,106.2,98.2,7.27,17.97,112,94.1,65.6,-0.055,8.37,107.7,99.3,-3.72
2010,"1",8,"Gonzaga",67,9,"Florida St.",60,16.14,112.3,96.1,67.5,0.079,3.42,105.5,102.1,4.43,18.02,105,87,65.3,0.009,9.01,107.3,98.3,-2.88
2010,"2",11,"Washington",82,3,"New Mexico",64,18.19,111.7,93.6,71.7,0.029,6.97,106.7,99.7,1.13,16.18,113.6,97.4,67.4,0.096,4.09,105,100.9,1.85
2010,"2",9,"Northern Iowa",69,1,"Kansas",67,18.87,109.6,90.8,58.9,0.034,4.08,105.7,101.6,-1.58,31.85,120.4,88.5,67.2,0.038,9.53,108.2,98.7,1.13
2010,"2",10,"Saint Mary's",75,2,"Villanova",68,18.59,116.5,97.9,66.2,0.038,2.72,105.4,102.7,1.18,21.24,117.2,96,71.2,0.025,10.03,108.7,98.7,-0.91
2010,"2",1,"Kentucky",90,9,"Wake Forest",60,26.54,114.9,88.3,68.3,0.06,7.06,106.5,99.5,-1.28,14.12,107.1,93,68.7,0.067,10.51,107.4,96.9,-0.82
2010,"2",6,"Tennessee",83,14,"Ohio",68,18.5,108.9,90.4,67.5,0.082,8.67,107.4,98.7,-0.48,8.25,107.3,99,68.8,-0.068,0.76,103.1,102.3,-0.9
2010,"2",3,"Baylor",76,11,"Old Dominion",68,24.95,119.2,94.3,64.5,-0.021,10.59,108.3,97.7,-2.79,17.51,107.8,90.3,62.6,0.009,3.17,105,101.9,6.16
2010,"2",2,"Kansas St.",84,7,"BYU",72,25.52,116.1,90.6,69.4,-0.008,11.99,109.5,97.5,2.37,23.27,117.3,94,71.1,0.012,3.88,104.9,101,-0.03
2010,"2",5,"Butler",54,13,"Murray St.",52,22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11,15.06,109,94,65.6,-0.011,-5.78,100.2,106,-5.24
2010,"2",12,"Cornell",87,4,"Wisconsin",69,15.92,117.4,101.5,63.9,0.068,-0.66,101.2,101.9,4.12,23.56,115.2,91.6,59.2,-0.013,8.69,107.9,99.2,1.01
2010,"2",6,"Xavier",71,3,"Pittsburgh",68,20.87,115.5,94.6,68.9,0.01,8.04,106.2,98.2,7.27,18.66,111.4,92.8,61.3,0.041,7.87,107.7,99.8,-2.76
2010,"2",2,"West Virginia",68,10,"Missouri",59,25.54,117.2,91.7,62.6,0.057,12.58,110,97.5,5.45,19.99,111.5,91.5,68.8,-0.035,8.17,107.1,98.9,-6.1
2010,"2",2,"Ohio St.",75,10,"Georgia Tech",66,24.99,117.5,92.5,64.6,0.007,7.88,106.3,98.4,-2.92,18.22,109.2,91,68.2,-0.034,10.94,107.4,96.4,-2.46
2010,"2",1,"Duke",68,8,"California",53,33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,22.15,119.6,97.4,67.1,-0.043,9.03,106.5,97.5,8.46
2010,"2",4,"Purdue",63,5,"Texas A&M",61,22.05,109.8,87.7,66.2,0.07,8.81,107.8,99,-1.26,21.33,112.6,91.2,64.3,-0.005,11.51,109.4,97.9,0.15
2010,"2",1,"Syracuse",87,8,"Gonzaga",65,27.62,118.5,90.9,68.7,-0.008,8.62,108.5,99.8,-2.96,16.14,112.3,96.1,67.5,0.079,3.42,105.5,102.1,4.43
2010,"2",5,"Michigan St.",85,4,"Maryland",83,20.13,112.8,92.7,65.3,0.027,9.03,107.5,98.5,-0.94,22.37,118.3,95.9,68.7,-0.023,8.87,106.7,97.8,-4.35
2010,"3",5,"Butler",63,1,"Syracuse",59,22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11,27.62,118.5,90.9,68.7,-0.008,8.62,108.5,99.8,-2.96
2010,"3",1,"Kentucky",62,12,"Cornell",45,26.54,114.9,88.3,68.3,0.06,7.06,106.5,99.5,-1.28,15.92,117.4,101.5,63.9,0.068,-0.66,101.2,101.9,4.12
2010,"3",2,"West Virginia",69,11,"Washington",56,25.54,117.2,91.7,62.6,0.057,12.58,110,97.5,5.45,18.19,111.7,93.6,71.7,0.029,6.97,106.7,99.7,1.13
2010,"3",2,"Kansas St.",101,6,"Xavier",96,25.52,116.1,90.6,69.4,-0.008,11.99,109.5,97.5,2.37,20.87,115.5,94.6,68.9,0.01,8.04,106.2,98.2,7.27
2010,"3",6,"Tennessee",76,2,"Ohio St.",73,18.5,108.9,90.4,67.5,0.082,8.67,107.4,98.7,-0.48,24.99,117.5,92.5,64.6,0.007,7.88,106.3,98.4,-2.92
2010,"3",5,"Michigan St.",59,9,"Northern Iowa",52,20.13,112.8,92.7,65.3,0.027,9.03,107.5,98.5,-0.94,18.87,109.6,90.8,58.9,0.034,4.08,105.7,101.6,-1.58
2010,"3",1,"Duke",70,4,"Purdue",57,33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,22.05,109.8,87.7,66.2,0.07,8.81,107.8,99,-1.26
2010,"3",3,"Baylor",72,10,"Saint Mary's",49,24.95,119.2,94.3,64.5,-0.021,10.59,108.3,97.7,-2.79,18.59,116.5,97.9,66.2,0.038,2.72,105.4,102.7,1.18
2010,"4",5,"Butler",63,2,"Kansas St.",56,22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11,25.52,116.1,90.6,69.4,-0.008,11.99,109.5,97.5,2.37
2010,"4",2,"West Virginia",73,1,"Kentucky",66,25.54,117.2,91.7,62.6,0.057,12.58,110,97.5,5.45,26.54,114.9,88.3,68.3,0.06,7.06,106.5,99.5,-1.28
2010,"4",5,"Michigan St.",70,6,"Tennessee",69,20.13,112.8,92.7,65.3,0.027,9.03,107.5,98.5,-0.94,18.5,108.9,90.4,67.5,0.082,8.67,107.4,98.7,-0.48
2010,"4",1,"Duke",78,3,"Baylor",71,33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,24.95,119.2,94.3,64.5,-0.021,10.59,108.3,97.7,-2.79
2010,"5",1,"Duke",78,2,"West Virginia",57,33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,25.54,117.2,91.7,62.6,0.057,12.58,110,97.5,5.45
2010,"5",5,"Butler",52,5,"Michigan St.",50,22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11,20.13,112.8,92.7,65.3,0.027,9.03,107.5,98.5,-0.94
2010,"6",1,"Duke",61,5,"Butler",59,33.29,121,87.7,64.7,0.009,11.53,107.9,96.4,2.5,22.45,111,88.5,63,0.032,6.85,106.7,99.9,11.11
2011,"PI",12,"Clemson",70,12,"UAB",52,18.16,109.6,91.5,63.9,-0.087,6.99,106.7,99.7,-2.81,11.64,108.8,97.2,61.8,0.025,2.16,104.3,102.1,-2.02
2011,"PI",16,"UNC Asheville",81,16,"Arkansas Little Rock",77,1.91,101.9,100,67.4,-0.011,-3.97,101.1,105.1,7.07,-4.53,101.1,105.6,64.1,0.032,-3.85,102.2,106.1,0.85
2011,"PI",16,"UTSA",70,16,"Alabama St.",61,-5.32,101.8,107.1,66.7,0.085,-5.71,100.3,106.1,-1.85,-13.19,92.8,106,63.6,0.032,-11.26,94.9,106.1,6.29
2011,"PI",11,"VCU",59,11,"USC",46,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26,13.29,107.9,94.6,61.7,-0.05,7.56,107.8,100.2,2.66
2011,"1",13,"Morehead St.",62,4,"Louisville",61,7.01,105.6,98.6,63.4,0.023,-2.89,102.2,105.1,2.66,22.26,111.4,89.2,66.8,-0.037,8.77,108.3,99.5,-5.13
2011,"1",12,"Richmond",69,5,"Vanderbilt",66,16.01,112.6,96.5,62.1,0.052,3.11,104.8,101.7,1,17.33,116.6,99.2,66.1,-0.05,6.66,106.5,99.8,2.52
2011,"1",11,"Gonzaga",86,6,"St. John's",71,16.45,112.1,95.6,66.1,-0.007,3.82,106.4,102.6,4.5,15.87,111.2,95.3,66,0.047,10.98,110,99,1.69
2011,"1",4,"Kentucky",59,13,"Princeton",57,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46,9.09,107.2,98.1,62.6,0.091,-0.72,104,104.7,0.33
2011,"1",5,"West Virginia",84,12,"Clemson",76,20.11,114.9,94.8,62.5,-0.018,12.7,111,98.3,7.1,18.16,109.6,91.5,63.9,-0.087,6.99,106.7,99.7,-2.81
2011,"1",1,"Pittsburgh",74,16,"UNC Asheville",51,27.08,120.6,93.5,61.8,-0.023,8.17,107.6,99.4,-3.68,1.91,101.9,100,67.4,-0.011,-3.97,101.1,105.1,7.07
2011,"1",2,"Florida",79,15,"UC Santa Barbara",51,20.61,115.8,95.2,62.5,0.038,7.73,106.8,99.1,1.55,3.15,103.7,100.5,64.1,0.002,0.29,104.1,103.9,6.12
2011,"1",3,"BYU",74,14,"Wofford",66,23.22,117.5,94.3,70.2,0.055,7.04,106.8,99.8,3.59,8.17,112.3,104.2,63.2,-0.024,-0.59,104,104.6,6.96
2011,"1",4,"Wisconsin",72,13,"Belmont",58,25.84,122.3,96.5,56.9,-0.003,10.81,110,99.2,-3.58,18.48,112.6,94.1,68.4,-0.006,-4.71,100.5,105.2,-1.05
2011,"1",5,"Kansas St.",73,12,"Utah St.",68,17.42,111.1,93.6,66.4,0.01,9.23,108.5,99.3,0.73,19.32,111.2,91.8,62.4,0.033,-0.29,103.8,104.1,-2.4
2011,"1",7,"UCLA",78,10,"Michigan St.",76,13.57,108.7,95.1,65.5,0.033,6.92,107.3,100.4,0.26,15.08,109.5,94.4,65,0.01,13.7,111,97.3,6.7
2011,"1",8,"Butler",60,9,"Old Dominion",58,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,14.66,110,95.4,60.4,0.059,2.38,105.2,102.8,2.76
2011,"1",2,"San Diego St.",68,15,"Northern Colorado",50,24.98,114.1,89.1,62.3,0.059,7.48,107.6,100.1,4.1,4.05,106.3,102.2,66.6,0.023,-2.41,102.4,104.8,2.87
2011,"1",3,"Connecticut",81,14,"Bucknell",52,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,6.57,105.8,99.2,64.5,0.068,-3.41,102.7,106.1,1.56
2011,"1",6,"Cincinnati",78,11,"Missouri",63,19.41,111.1,91.7,62.6,0.04,6.23,106.8,100.6,-9.35,15.54,113.4,97.8,70.7,-0.013,6.5,106.9,100.4,-4.76
2011,"1",7,"Temple",66,10,"Penn St.",64,16.84,110.5,93.7,64.2,0.014,4.04,105.5,101.5,5.83,14.88,113.1,98.3,59.4,0.037,12.46,110.7,98.3,-0.62
2011,"1",11,"Marquette",66,6,"Xavier",55,18.14,115.5,97.3,66.2,-0.058,11.06,109.4,98.4,-5.91,16.02,112.8,96.8,64.3,0.035,4.49,105.4,100.9,6.02
2011,"1",11,"VCU",74,6,"Georgetown",56,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26,17.65,114.2,96.6,63.4,0.048,12.51,110.2,97.7,5.8
2011,"1",5,"Arizona",77,12,"Memphis",75,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36,6.98,104.5,97.6,67.6,0.117,2.11,104.8,102.7,-4.74
2011,"1",10,"Florida St.",57,7,"Texas A&M",50,16.76,104.5,87.7,66.7,-0.017,7.01,107.1,100.1,-1.82,14.62,110,95.4,60.9,0.05,5.43,105.9,100.5,-7.5
2011,"1",1,"Ohio St.",75,16,"UTSA",46,33.47,125,91.5,63.8,0.031,8.82,108.9,100,-4.08,-5.32,101.8,107.1,66.7,0.085,-5.71,100.3,106.1,-1.85
2011,"1",2,"North Carolina",102,15,"LIU Brooklyn",87,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01,5.43,109.6,104.2,73.3,0.053,-6.02,99.7,105.8,-5.31
2011,"1",3,"Syracuse",77,14,"Indiana St.",60,22.49,114.9,92.4,64.6,0.032,9.03,108.3,99.3,-2.31,5.45,102.8,97.4,65,0.051,3.4,105.8,102.4,2.76
2011,"1",7,"Washington",68,10,"Georgia",65,21.69,117.7,96,69.9,-0.099,7.21,106.9,99.7,1.07,12.24,108.2,95.9,63.5,-0.003,5.83,106.2,100.4,-0.69
2011,"1",8,"George Mason",61,9,"Villanova",57,18.3,114.1,95.8,64.5,0.028,2.06,105,103,0.66,17.83,114.9,97,65,-0.04,9.07,108.3,99.3,-0.79
2011,"1",1,"Kansas",72,16,"Boston University",53,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,-0.5,103.4,103.9,62.6,0.045,-4.62,100.5,105.1,0.49
2011,"1",2,"Notre Dame",69,15,"Akron",56,23.25,120.9,97.7,63.1,0.074,9.92,108.2,98.3,-3.83,4.09,103.7,99.6,65.9,0.043,-1.7,102.5,104.2,-0.43
2011,"1",3,"Purdue",65,14,"Saint Peter's",43,24.79,115.9,91.1,66,0.007,10.16,108.8,98.7,1.21,2.73,95.2,92.5,64.1,0.073,0.88,103.2,102.3,4.62
2011,"1",1,"Duke",87,16,"Hampton",45,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48,-4.21,94.4,98.7,66.1,0.108,-10.7,97.4,108.1,-4.84
2011,"1",4,"Texas",85,13,"Oakland",81,25.93,115.5,89.6,65.5,-0.058,7.61,107.5,99.9,0.6,13.31,118.6,105.3,71.1,0.021,2.01,106,104,14.82
2011,"1",8,"Michigan",75,9,"Tennessee",45,17.69,112.8,95.1,61.5,-0.014,12,110.7,98.7,-1.19,12.41,108,95.6,66.1,-0.013,9.07,108.6,99.6,6.45
2011,"1",9,"Illinois",73,8,"UNLV",62,20.14,113.3,93.1,64.8,-0.074,12.29,110.6,98.3,3.15,17.75,110.6,92.9,66.4,0.003,5.99,106.2,100.2,1.85
2011,"2",8,"Butler",71,1,"Pittsburgh",70,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,27.08,120.6,93.5,61.8,-0.023,8.17,107.6,99.4,-3.68
2011,"2",4,"Kentucky",71,5,"West Virginia",63,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46,20.11,114.9,94.8,62.5,-0.018,12.7,111,98.3,7.1
2011,"2",2,"Florida",73,7,"UCLA",65,20.61,115.8,95.2,62.5,0.038,7.73,106.8,99.1,1.55,13.57,108.7,95.1,65.5,0.033,6.92,107.3,100.4,0.26
2011,"2",3,"BYU",89,11,"Gonzaga",67,23.22,117.5,94.3,70.2,0.055,7.04,106.8,99.8,3.59,16.45,112.1,95.6,66.1,-0.007,3.82,106.4,102.6,4.5
2011,"2",4,"Wisconsin",70,5,"Kansas St.",65,25.84,122.3,96.5,56.9,-0.003,10.81,110,99.2,-3.58,17.42,111.1,93.6,66.4,0.01,9.23,108.5,99.3,0.73
2011,"2",12,"Richmond",65,13,"Morehead St.",48,16.01,112.6,96.5,62.1,0.052,3.11,104.8,101.7,1,7.01,105.6,98.6,63.4,0.023,-2.89,102.2,105.1,2.66
2011,"2",2,"San Diego St.",71,7,"Temple",64,24.98,114.1,89.1,62.3,0.059,7.48,107.6,100.1,4.1,16.84,110.5,93.7,64.2,0.014,4.04,105.5,101.5,5.83
2011,"2",3,"Connecticut",69,6,"Cincinnati",58,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,19.41,111.1,91.7,62.6,0.04,6.23,106.8,100.6,-9.35
2011,"2",11,"Marquette",66,3,"Syracuse",62,18.14,115.5,97.3,66.2,-0.058,11.06,109.4,98.4,-5.91,22.49,114.9,92.4,64.6,0.032,9.03,108.3,99.3,-2.31
2011,"2",10,"Florida St.",71,2,"Notre Dame",57,16.76,104.5,87.7,66.7,-0.017,7.01,107.1,100.1,-1.82,23.25,120.9,97.7,63.1,0.074,9.92,108.2,98.3,-3.83
2011,"2",11,"VCU",94,3,"Purdue",76,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26,24.79,115.9,91.1,66,0.007,10.16,108.8,98.7,1.21
2011,"2",5,"Arizona",70,4,"Texas",69,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36,25.93,115.5,89.6,65.5,-0.058,7.61,107.5,99.9,0.6
2011,"2",1,"Ohio St.",98,8,"George Mason",66,33.47,125,91.5,63.8,0.031,8.82,108.9,100,-4.08,18.3,114.1,95.8,64.5,0.028,2.06,105,103,0.66
2011,"2",2,"North Carolina",86,7,"Washington",83,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01,21.69,117.7,96,69.9,-0.099,7.21,106.9,99.7,1.07
2011,"2",1,"Kansas",73,9,"Illinois",59,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,20.14,113.3,93.1,64.8,-0.074,12.29,110.6,98.3,3.15
2011,"2",1,"Duke",73,8,"Michigan",71,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48,17.69,112.8,95.1,61.5,-0.014,12,110.7,98.7,-1.19
2011,"3",8,"Butler",61,4,"Wisconsin",54,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,25.84,122.3,96.5,56.9,-0.003,10.81,110,99.2,-3.58
2011,"3",2,"Florida",83,3,"BYU",74,20.61,115.8,95.2,62.5,0.038,7.73,106.8,99.1,1.55,23.22,117.5,94.3,70.2,0.055,7.04,106.8,99.8,3.59
2011,"3",5,"Arizona",93,1,"Duke",77,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36,28.42,119.7,91.3,68.6,0.017,8.43,107.3,98.9,3.48
2011,"3",3,"Connecticut",74,2,"San Diego St.",67,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,24.98,114.1,89.1,62.3,0.059,7.48,107.6,100.1,4.1
2011,"3",4,"Kentucky",62,1,"Ohio St.",60,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46,33.47,125,91.5,63.8,0.031,8.82,108.9,100,-4.08
2011,"3",2,"North Carolina",81,11,"Marquette",63,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01,18.14,115.5,97.3,66.2,-0.058,11.06,109.4,98.4,-5.91
2011,"3",1,"Kansas",77,12,"Richmond",57,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29,16.01,112.6,96.5,62.1,0.052,3.11,104.8,101.7,1
2011,"3",11,"VCU",72,10,"Florida St.",71,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26,16.76,104.5,87.7,66.7,-0.017,7.01,107.1,100.1,-1.82
2011,"4",8,"Butler",74,2,"Florida",71,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,20.61,115.8,95.2,62.5,0.038,7.73,106.8,99.1,1.55
2011,"4",3,"Connecticut",65,5,"Arizona",63,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,19.65,117.4,97.8,65.3,0.064,7.69,107.7,100,-0.36
2011,"4",11,"VCU",71,1,"Kansas",61,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26,28.38,118.9,90.6,68.4,0.06,7.75,108.2,100.5,-0.29
2011,"4",4,"Kentucky",76,2,"North Carolina",69,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46,22.18,111.8,89.6,70.6,0.064,11.14,109.9,98.8,6.01
2011,"5",3,"Connecticut",56,4,"Kentucky",55,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,25.82,117.8,92,65,-0.044,9.81,108.4,98.5,4.46
2011,"5",8,"Butler",70,11,"VCU",62,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67,13.49,112,98.5,65.6,0.021,4.79,105.8,101,2.26
2011,"6",3,"Connecticut",53,8,"Butler",41,23.93,115.8,91.9,64.5,0.048,12.78,110.1,97.4,-0.77,16.46,112.3,95.9,63.5,0.033,6.11,106.4,100.3,6.67
2012,"PI",16,"Western Kentucky",59,16,"Mississippi Valley St.",58,-2.67,97.8,100.5,67.9,0.083,0,102.3,102.3,2.63,-6.3,98,104.2,68.9,0.125,-8.67,96.5,105.2,14.37
2012,"PI",14,"BYU",78,14,"Iona",72,12.79,106.3,93.5,72.6,0.02,1.31,105.1,103.8,0.38,12.26,115.5,103.2,70,-0.011,-1.04,102.6,103.7,4.87
2012,"PI",12,"South Florida",65,12,"California",54,13.13,103.9,90.8,58.5,0.04,8.17,107.2,99,1.27,16.37,111.3,94.9,65.7,-0.007,3.61,104.5,100.9,-1.83
2012,"PI",16,"Vermont",71,16,"Lamar",59,5.17,105.3,100.1,61.9,-0.024,-5.44,99.1,104.6,-1.55,6.33,107.6,101.3,66,-0.028,-3.98,99.4,103.4,5.21
2012,"1",12,"VCU",62,5,"Wichita St.",59,13.45,106.9,93.5,65,0.024,0.53,101.9,101.4,1.9,22.36,116.1,93.8,65.7,-0.017,3.97,105.1,101.2,3.5
2012,"1",11,"Colorado",68,6,"UNLV",64,8.89,104.8,95.9,65.1,0.081,5.35,105.7,100.4,0.06,14.97,109.2,94.2,68.7,0.006,3.54,104.5,100.9,-0.24
2012,"1",1,"Syracuse",72,16,"UNC Asheville",65,26.04,117.7,91.7,64.4,0.06,7.98,107,99,-2.11,5.5,110.4,104.9,68.2,-0.001,-4.12,101.8,105.9,7.91
2012,"1",2,"Ohio St.",78,15,"Loyola MD",59,30.07,118.1,88.1,66.9,-0.05,10.1,108.9,98.8,-3.34,3.91,103.9,100,63.6,0.114,-2.7,101.8,104.5,-0.69
2012,"1",4,"Wisconsin",73,13,"Montana",49,24.09,113.7,89.6,57.5,-0.018,8.8,107.6,98.8,-3.88,6.76,103.7,96.9,64.2,0.064,-5.3,102.5,107.8,-0.72
2012,"1",5,"Vanderbilt",79,12,"Harvard",70,20.9,115.6,94.7,64.7,-0.048,8.48,107.7,99.2,3.03,14.34,108.8,94.4,60.7,0.027,-0.87,101.4,102.2,0.65
2012,"1",7,"Gonzaga",77,10,"West Virginia",54,18.39,113.1,94.7,64.8,-0.018,2.08,104.9,102.8,1.05,13.56,111.4,97.9,64,-0.019,8.32,107.3,99,2.04
2012,"1",8,"Kansas St.",70,9,"Southern Miss",64,17.52,109.8,92.3,66.5,-0.024,7.98,107,99.1,-3.29,10.83,111.2,100.4,63.8,0.041,4.41,104.7,100.3,2.32
2012,"1",1,"Kentucky",81,16,"Western Kentucky",66,32.59,122.2,89.6,65.4,0.032,7.99,106.8,98.8,-1.06,-2.67,97.8,100.5,67.9,0.083,0,102.3,102.3,2.63
2012,"1",3,"Baylor",68,14,"South Dakota St.",60,21.29,116,94.7,65.6,0.059,9.61,108.1,98.5,-2.7,11.62,113.7,102.1,64.8,0.03,-1.92,103.2,105.1,2.04
2012,"1",4,"Indiana",79,13,"New Mexico St.",66,22.55,120.2,97.6,66.7,0.007,8.41,107.4,99,-4.96,11.22,109.3,98.1,69.4,-0.041,-0.88,103.4,104.3,-0.87
2012,"1",8,"Iowa St.",77,9,"Connecticut",64,16.69,113.9,97.2,65.8,-0.004,7.22,107,99.8,-4.08,14.53,111.3,96.8,63,-0.032,8.25,107.3,99.1,-0.46
2012,"1",3,"Marquette",88,14,"BYU",68,20.22,111.5,91.3,70,0.042,8.24,106.6,98.3,-0.95,12.79,106.3,93.5,72.6,0.02,1.31,105.1,103.8,0.38
2012,"1",4,"Louisville",69,13,"Davidson",62,20.67,106.2,85.5,66.1,0.031,10.06,108.6,98.6,0.11,10.65,112,101.4,67.4,0.008,-3,101.5,104.5,8.78
2012,"1",5,"New Mexico",75,12,"Long Beach St.",68,19.45,110.8,91.4,65.5,0.003,2.65,103.9,101.3,-4.16,15.27,111.7,96.4,66.4,-0.047,1.25,104,102.8,14.84
2012,"1",6,"Murray St.",58,11,"Colorado St.",41,15.34,108.5,93.2,65,0.031,-2.34,102.9,105.2,3.63,8.17,111.9,103.7,63.6,0.075,4.39,104.7,100.3,0.85
2012,"1",15,"Lehigh",75,2,"Duke",70,9.29,108.6,99.3,67.6,-0.026,-5.57,100.3,105.8,-5.17,19.7,117.7,98,66.4,0.057,8.18,107.3,99.1,7.68
2012,"1",15,"Norfolk St.",86,2,"Missouri",84,-1.82,100.9,102.7,66.6,0.189,-6.31,100.3,106.6,1.39,25.28,125.1,99.8,65.4,0.017,5.8,105.7,99.9,-6.18
2012,"1",13,"Ohio",65,4,"Michigan",60,11.88,106.6,94.7,66,0.022,0.8,103.6,102.8,-2.97,17.52,114.3,96.8,60.1,0.058,10.65,109,98.3,-0.11
2012,"1",12,"South Florida",58,5,"Temple",44,13.13,103.9,90.8,58.5,0.04,8.17,107.2,99,1.27,14.49,113.3,98.9,65.9,0.055,6.1,106.5,100.4,6.2
2012,"1",11,"North Carolina St.",79,6,"San Diego St.",65,14.22,112.1,97.9,67,-0.004,6.22,105.9,99.7,1.18,11.16,107,95.8,65.8,0.059,3.33,104.8,101.5,-3.76
2012,"1",10,"Purdue",72,7,"Saint Mary's",69,16.25,116.2,99.9,64.3,-0.003,8.81,108.4,99.6,-2.64,15.48,114.3,98.8,63.4,0.036,0.17,104.1,103.9,-2.17
2012,"1",10,"Xavier",67,7,"Notre Dame",63,12.59,108.7,96.1,66.4,0.031,7.24,107.4,100.1,4.56,14.22,110.9,96.7,60.2,0.032,6.94,106.4,99.4,-4.28
2012,"1",3,"Florida St.",66,14,"St. Bonaventure",63,17.14,107.6,90.4,66.6,0.034,7.54,106.9,99.4,0.82,11.78,110.6,98.9,63,-0.024,3.83,104.9,101.1,0.1
2012,"1",6,"Cincinnati",65,11,"Texas",59,16.03,109.5,93.5,62.9,0.023,6.9,105.7,98.8,-9.17,15.9,112.9,97,64.9,-0.065,8.45,107.8,99.4,-1.52
2012,"1",1,"North Carolina",77,16,"Vermont",58,25.44,116.1,90.7,70.9,0.016,7.41,107.2,99.8,1.89,5.17,105.3,100.1,61.9,-0.024,-5.44,99.1,104.6,-1.55
2012,"1",2,"Kansas",65,15,"Detroit",50,26.91,114,87.1,66.3,0.027,11.15,108.8,97.6,5.21,5.48,108.1,102.6,67.1,-0.008,0.35,102.2,101.8,1.14
2012,"1",3,"Georgetown",74,14,"Belmont",59,21.05,111.2,90.1,62.1,-0.014,8.32,107.3,99,-1.04,16.96,117.1,100.1,67.2,-0.017,-0.32,103.4,103.7,4.69
2012,"1",8,"Creighton",58,9,"Alabama",57,16.47,119.2,102.7,65.9,0.079,3.79,104.9,101.1,-0.47,16.69,106.1,89.5,61.9,-0.067,7.07,107.4,100.3,3.98
2012,"1",1,"Michigan St.",89,16,"LIU Brooklyn",67,27.87,114.7,86.9,64.3,-0.027,10.21,108.6,98.4,-1.07,0.75,108.7,107.9,73.4,0.117,-5.25,99.8,105,-2.27
2012,"1",7,"Florida",71,10,"Virginia",45,22.47,120.4,98,64.2,-0.043,7.18,105.4,98.2,-1.67,15.85,105.2,89.3,59.3,-0.024,4.05,105,101,-5.7
2012,"1",9,"Saint Louis",61,8,"Memphis",54,21.2,111.9,90.7,61.9,-0.056,4.36,105,100.6,-2.55,21.9,114.2,92.3,67.5,-0.064,5.1,104.9,99.8,6.96
2012,"2",1,"Syracuse",75,8,"Kansas St.",59,26.04,117.7,91.7,64.4,0.06,7.98,107,99,-2.11,17.52,109.8,92.3,66.5,-0.024,7.98,107,99.1,-3.29
