Year,Round,Fseed,Favored,Fscore,Useed,Underdog,Uscore,Winner,PAKE.d,PASE.d,G.d,W.d,L.d,W.L..d,SRS.d,SOS.d,CW.d,CL.d,HW.d,HL.d,CW2.d,CL3.d,TmP.d,OppP.d,MP.d,FG.d,FGA.d,FG..d,X3P.d,X3PA.d,X3P..d,FT.d,FTA.d,FT..d,ORB.d,TRB.d,AST.d,STL.d,BLK.d,TOV.d,PF.d,AdjEM.d,AdjO.d,AdjD.d,AdjT.d,Luck.d,SoS.AdjEM.d,OppO.d,OppD.d,NCSOS.AdjEM.d
2012,2,1,North Carolina,87,8,Creighton,73,North Carolina,16.7,14.4,3,3,0,0.013,8.42,3.66,0,-2,3,-1,-2,-1,319,110,115,159,538,-0.045,-93,-97,-0.09,94,185,-0.044,240,429,43,90,137,26,-41,8.97,-3.1,-12,5,-0.063,3.62,2.3,-1.3,2.36
2012,2,2,Kansas,63,10,Purdue,60,Kansas,3.4,-3.2,4,10,-6,0.192,7.84,1.88,6,-6,3,-4,3,-3,353,97,165,134,150,0.032,-62,-110,-0.032,145,174,0.036,58,329,117,59,112,200,58,10.66,-2.2,-12.8,2,0.03,2.34,0.4,-2,7.85
2012,2,10,Xavier,70,15,Lehigh,58,Xavier,3.5,2.5,1,-4,5,-0.132,5.32,11.36,-1,3,1,2,-7,0,-105,134,45,-3,-44,0.009,-78,-225,0.001,-21,51,-0.073,-8,79,15,-53,29,57,36,3.3,0.1,-3.2,-1.2,0.057,12.81,7.1,-5.7,9.73
2012,2,1,Michigan St.,65,9,Saint Louis,61,Michigan St.,11.9,15.1,3,3,0,0.019,6.17,5.76,1,1,2,0,1,-1,315,235,120,146,199,0.028,-38,-108,0.001,61,106,-0.02,74,308,107,29,58,92,81,6.67,2.8,-3.8,2.4,0.029,5.85,3.6,-2.2,1.48
2012,2,7,Florida,84,15,Norfolk St.,50,Florida,7.7,10.4,1,0,1,-0.019,21.93,12.72,-3,3,4,-2,-6,3,326,-12,40,106,129,0.023,159,304,0.068,-45,-129,0.057,-5,-6,120,-7,-45,-129,-127,24.29,19.5,-4.7,-2.4,-0.232,13.49,5.1,-8.4,-3.06
2012,2,12,South Florida,56,13,Ohio,62,Ohio,-1.8,-1.8,-1,-7,6,-0.173,2.03,7.12,1,1,-2,1,-3,2,-463,-274,-40,-129,-342,0.009,-109,-275,-0.028,-96,-152,0.015,-77,-21,-65,-147,34,4,-171,1.25,-2.7,-3.9,-7.5,0.018,7.37,3.6,-3.8,4.24
2012,3,7,Florida,68,3,Marquette,58,Florida,9.1,12.2,2,-1,3,-0.068,1.33,-0.17,-4,2,-1,1,-2,2,170,96,95,57,73,0.011,156,343,0.043,-100,-131,-0.008,2,31,-29,-71,2,-51,-45,2.25,8.9,6.7,-5.8,-0.085,-1.06,-1.2,-0.1,-0.72
2012,3,1,Michigan St.,44,4,Louisville,57,Louisville,10.1,10.3,-3,-1,-2,0.034,5.13,0.8,3,-3,1,-3,1,-1,-76,-245,-135,-3,-269,0.055,-33,-178,0.042,-37,-67,0.012,-98,-121,34,-88,-36,-88,-56,7.2,8.5,1.4,-1.8,-0.058,0.15,0,-0.2,-1.18
2012,3,1,Syracuse,64,4,Wisconsin,63,Syracuse,3.8,-1.7,1,8,-7,0.197,2.08,-0.22,5,-5,5,-4,2,-3,438,342,35,209,281,0.042,-52,-107,-0.019,70,134,-0.041,110,69,136,157,129,69,62,1.95,4,2.1,6.9,0.078,-0.82,-0.6,0.2,1.77
2012,3,2,Ohio St.,81,6,Cincinnati,66,Ohio St.,4.2,4.7,2,5,-3,0.092,11.02,2.79,1,-1,3,-2,0,-1,391,57,60,133,25,0.055,-61,-167,-0.007,186,203,0.065,-42,120,89,-17,-45,46,60,14.04,8.6,-5.4,4,-0.073,3.2,3.2,0,5.83
2012,3,1,North Carolina,73,13,Ohio,65,North Carolina,9.8,6.8,1,3,-2,0.058,14.17,6.9,3,-3,1,0,0,-4,494,238,35,233,366,0.031,-84,-229,-0.01,112,173,-0.008,119,456,171,-88,116,-34,-172,13.56,9.5,-4,4.9,-0.006,6.61,3.6,-3,4.86
2012,3,2,Kansas,60,11,North Carolina St.,57,Kansas,5.1,-1.5,2,8,-6,0.172,9.62,3.13,7,-5,3,-6,3,-2,170,-94,80,46,35,0.014,24,86,-0.01,52,89,-0.012,-7,87,10,36,72,36,55,12.69,1.9,-10.8,-0.7,0.031,4.93,2.9,-2.1,4.03
2012,3,1,Kentucky,102,4,Indiana,90,Kentucky,8.7,9.1,4,11,-7,0.2,6.1,0.13,5,-7,0,-1,3,-5,313,31,160,147,320,-0.004,-4,64,-0.053,23,80,-0.04,89,315,44,9,229,-18,-39,10.04,2,-8,-1.3,0.025,-0.42,-0.6,-0.2,3.9
2012,3,3,Baylor,75,10,Xavier,70,Baylor,-3.7,-3.3,2,7,-5,0.15,6.95,1.81,2,0,1,0,3,-3,296,61,70,105,162,0.014,83,175,0.032,3,-60,0.059,92,97,99,70,43,74,9,8.7,7.3,-1.4,-0.8,0.028,2.37,0.7,-1.6,-7.26
2012,4,7,Florida,68,4,Louisville,72,Louisville,7.5,7.6,-3,-4,1,-0.047,2.06,-1.69,0,-2,-2,-2,-2,2,81,-36,-125,13,-175,0.041,124,206,0.062,-69,-126,0.025,-102,-243,19,-120,-69,-152,-131,1.8,14.2,12.5,-1.9,-0.074,-2.88,-3.2,-0.4,-1.78
2012,4,2,Ohio St.,77,1,Syracuse,70,Ohio St.,-10.9,-8.8,2,-3,5,-0.124,2.83,1.05,-4,4,-2,2,-2,3,171,76,75,51,63,0.009,-34,-72,-0.015,105,137,0.011,-12,164,4,-57,-130,60,56,4.03,0.4,-3.6,2.5,-0.11,2.12,1.9,-0.2,-1.23
2012,4,1,Kentucky,82,3,Baylor,70,Kentucky,8.4,9.1,2,8,-6,0.161,8.19,-0.1,4,-6,4,-3,0,-2,256,-60,75,92,100,0.021,-34,-81,-0.005,106,179,-0.031,2,165,-39,-44,166,-77,-81,11.3,6.2,-5.1,-0.2,-0.027,-1.62,-1.3,0.3,1.64
2012,4,2,Kansas,80,1,North Carolina,67,Kansas,-7,-9.3,1,0,1,-0.021,0.38,2.86,2,0,-1,-1,0,0,-224,-142,40,-111,-304,0.013,28,63,0.011,-32,-59,0.01,-121,-224,-72,26,3,59,127,1.47,-2.1,-3.6,-4.6,0.011,3.74,1.6,-2.2,3.32
2012,5,1,Kentucky,69,4,Louisville,61,Kentucky,7.6,5.5,0,8,-8,0.2,8.54,-1.09,6,-8,2,-4,2,-4,368,-17,-20,133,-33,0.066,-8,-138,0.06,110,112,0.035,-46,22,-1,-111,151,-117,-113,11.92,16,4.1,-0.7,0.001,-2.07,-1.8,0.2,-1.17
2012,5,2,Ohio St.,62,2,Kansas,64,Kansas,-7.9,-2.6,0,-1,1,-0.026,2.23,-0.86,-3,3,1,2,-1,2,46,-74,-5,34,50,0.004,-23,-47,-0.011,3,-17,0.017,-2,-23,-19,-4,-97,-57,-48,3.16,4.1,1,0.6,-0.077,-1.05,0.1,1.2,-8.55
2012,6,1,Kentucky,67,2,Kansas,59,Kentucky,4,9.4,1,6,-5,0.129,3.01,-2,0,-2,2,0,0,-1,228,16,35,73,79,0.016,3,-48,0.033,81,75,0.031,23,77,-56,-43,122,-61,-85,5.68,8.2,2.5,-0.9,0.005,-3.16,-2,1.2,-6.27
2013,PI,11,Saint Mary's,67,11,Middle Tennessee,54,Saint Mary's,-3.8,-3.3,1,0,1,-0.024,3.35,4.83,-5,1,1,1,-2,-1,205,229,35,62,104,0.007,92,248,-0.002,-11,-46,0.029,15,52,21,-24,-30,-48,-88,4.56,8.8,4.3,-0.5,-0.029,5.48,4.2,-1.3,-5.36
2013,PI,16,North Carolina A&T,73,16,Liberty,72,North Carolina A&T,-0.7,-0.5,1,5,-4,0.124,2.19,-0.5,2,-2,1,-4,1,1,-190,-228,30,-62,-27,-0.026,-36,38,-0.071,-30,39,-0.072,20,2,-38,64,60,86,31,4.08,-8.1,-12.1,1.1,0.071,-0.51,-2.2,-1.6,-1.14
2013,PI,16,James Madison,68,16,LIU Brooklyn,55,James Madison,0.2,0.1,2,1,1,-0.005,1.48,3.52,-1,1,-2,2,-3,0,-331,-263,80,-97,32,-0.058,-35,-19,-0.044,-102,-156,0.008,-39,-19,-92,40,49,-85,23,1.21,-10.3,-11.5,-4.4,0.048,3.37,2.6,-0.7,0.51
2013,PI,13,La Salle,80,13,Boise St.,71,La Salle,1.6,2,2,3,-1,0.05,0.7,-0.81,2,-2,-1,1,3,-2,107,162,85,47,141,-0.009,13,58,-0.014,0,8,-0.01,9,-30,58,51,65,5,-79,0.35,-1.4,-1.7,-0.2,0.047,-1.07,-0.1,0.9,0.88
2013,1,3,New Mexico,62,14,Harvard,68,Harvard,-3.3,-4.9,5,9,-4,0.162,9.33,6.47,2,0,2,0,2,-4,306,198,195,91,390,-0.052,30,149,-0.047,94,132,-0.002,116,327,113,2,8,3,85,11.95,1.8,-10.2,0.4,0.036,7.38,3.6,-3.8,-0.65
2013,1,5,UNLV,61,12,California,64,California,1.1,0.2,2,4,-2,0.078,2.27,-2.06,-2,0,6,-3,0,1,280,83,80,39,127,-0.008,93,246,0.027,107,162,-0.012,57,147,94,61,49,70,44,2.96,-1.3,-4.2,3,-0.056,-2.12,0.1,2.3,-2.4
2013,1,5,Oklahoma St.,55,12,Oregon,68,Oregon,-9.1,-8.4,-4,-4,0,-0.03,1.75,0.96,1,-1,-2,0,-1,0,-279,-273,-160,-130,-256,-0.008,-9,3,-0.017,-10,-58,0.041,-97,-175,-86,-66,9,-144,-53,1.91,2.4,0.5,-1.8,-0.068,0.46,1.7,1.2,5.82
2013,1,3,Marquette,59,14,Davidson,58,Marquette,0.6,-1.2,1,0,1,-0.022,6.77,12.03,-3,3,4,-1,-4,2,-108,81,55,5,31,-0.005,-109,-197,-0.073,-9,51,-0.065,112,68,10,42,22,100,-11,6.96,1.1,-5.8,-0.6,0.092,14.37,5.6,-8.8,-7.56
2013,1,4,Syracuse,81,13,Montana,34,Syracuse,8.3,6.5,8,5,3,-0.031,21.41,12.78,-8,6,2,1,-5,1,578,251,305,247,658,-0.026,14,107,-0.037,70,192,-0.092,312,475,157,173,148,104,94,22.69,8.2,-14.5,0.4,-0.179,14.67,5,-9.6,-13.15
2013,1,6,Butler,68,11,Bucknell,56,Butler,9.1,10.9,2,-1,3,-0.074,4.04,8.04,-1,3,0,1,-5,0,218,333,85,51,124,-0.003,82,250,-0.011,34,92,-0.046,111,71,10,88,-45,153,146,2.69,3.2,0.5,1.7,0.101,9.25,4.4,-4.8,1.4
2013,1,1,Louisville,79,16,North Carolina A&T,48,Louisville,1.1,3.7,3,15,-12,0.334,31.75,15.43,6,-4,6,-2,3,-9,679,60,140,272,373,0.053,15,-16,0.029,120,111,0.051,144,219,179,169,3,-69,11,38.22,24.5,-13.7,0.3,-0.053,17.21,10.2,-7,3.7
2013,1,3,Michigan St.,65,14,Valparaiso,54,Michigan St.,12.7,14.7,2,1,1,-0.015,11.49,11.68,0,2,2,-1,-4,0,28,10,75,59,222,-0.025,-76,-157,-0.034,-14,-3,-0.017,118,233,7,57,26,3,-7,12.75,1.9,-10.8,-1.2,-0.02,13.41,7.3,-6.1,2.43
2013,1,4,Saint Louis,64,13,New Mexico St.,44,Saint Louis,2,1.7,0,4,-4,0.114,9.22,3.58,-1,-1,2,1,0,-5,33,-139,0,-24,-16,-0.009,73,179,0.027,8,-47,0.048,-123,-203,52,69,-84,-123,78,12.33,3.9,-8.5,0,-0.039,3.55,1.8,-1.7,-7.92
2013,1,11,Saint Mary's,52,6,Memphis,54,Memphis,-3.7,-1.7,-1,-3,2,-0.061,2.25,0.61,-2,2,-1,0,0,1,-71,-134,-45,-66,-132,-0.002,53,136,0.003,8,-58,0.065,-16,-44,-103,-107,-133,-107,-39,3,8.8,5.8,-5.4,-0.033,1.28,0.1,-1.2,-0.92
2013,1,8,Colorado St.,84,9,Missouri,72,Colorado St.,0.5,0.1,1,3,-2,0.067,-1.76,-0.11,0,-2,-1,1,4,-2,-35,-39,35,-43,-54,-0.01,-35,-103,-0.001,86,149,-0.029,39,31,-27,-67,-45,-53,33,0.59,3,2.4,-2.5,0.052,1.55,0.7,-0.9,1.53
2013,1,4,Michigan,71,13,South Dakota St.,56,Michigan,6.7,7.9,4,6,-2,0.081,18.92,13.32,-1,3,4,1,-2,-4,364,167,155,183,322,0.014,26,75,-0.004,-28,15,-0.061,85,121,59,64,30,3,4,21.07,9.9,-11.2,1.4,-0.037,14.44,6.2,-8.3,-7.2
2013,1,5,VCU,88,12,Akron,42,VCU,1,1.1,3,1,2,-0.038,8.78,4.29,-2,2,0,1,1,-1,401,252,110,158,369,-0.005,52,111,0.019,33,-9,0.058,54,10,36,191,-80,-51,131,8.76,7.2,-1.5,1.2,-0.083,5.44,3.4,-2,-0.5
2013,1,1,Gonzaga,64,16,Southern,58,Gonzaga,2.4,1.5,2,9,-7,0.217,23.08,14.49,1,-3,3,1,2,-7,473,205,80,200,177,0.064,0,-10,0.006,73,88,0.016,121,160,154,33,-38,34,-11,27.31,21.2,-6.1,-0.1,0.057,15.84,10.2,-5.7,0.91
2013,1,6,Arizona,81,11,Belmont,64,Arizona,5.3,3.1,2,1,1,-0.017,6.93,8.43,-2,4,1,2,-2,0,37,97,80,-26,89,-0.036,-10,-4,-0.012,99,118,0.017,87,206,-40,-88,46,18,-20,6.96,3.8,-3.1,-0.4,-0.025,8.73,2.6,-6.1,-3.94
2013,1,8,Pittsburgh,55,9,Wichita St.,73,Wichita St.,-6.7,-7.1,-6,-6,0,-0.042,4.14,-0.46,0,0,2,1,-1,-2,-438,-538,-225,-117,-391,0.032,-96,-298,0.01,-108,-125,-0.031,-87,-288,7,-71,-42,-128,-125,3.77,3.8,0,-4.5,-0.056,-2.19,-2,0.2,-9.86
2013,1,2,Georgetown,68,15,Florida Gulf Coast,78,Florida Gulf Coast,-4.2,-5.8,-5,-1,-4,0.078,13.08,9.66,1,-1,1,0,0,-6,-626,-663,-195,-239,-485,-0.009,-58,-186,0.011,-90,-137,0.004,-115,-267,-49,-91,-16,-138,-93,14.97,2.7,-12.2,-6.7,-0.001,10.21,5,-5.2,-10.72
2013,1,4,Kansas St.,61,13,La Salle,63,La Salle,-1.5,-2.5,1,3,-2,0.065,3.39,2.07,3,-1,2,-1,-1,-3,-36,-142,30,1,71,-0.015,-24,-37,-0.015,-14,26,-0.052,138,187,76,-16,10,13,111,4.27,1.7,-2.7,-3.2,0,1.15,0.3,-0.8,-2.79
2013,1,5,Wisconsin,46,12,Mississippi,57,Mississippi,4.8,9,-1,-4,3,-0.093,4.34,5.59,0,0,-1,2,-1,0,-505,-451,-35,-154,-270,-0.018,21,50,0.006,-218,-284,-0.044,-65,-49,15,-97,-32,-61,-115,5.62,-4,-9.6,-8.8,-0.022,7.89,5.4,-2.5,4.35
2013,1,11,Minnesota,83,6,UCLA,63,Minnesota,-10.4,-10.2,-1,-4,3,-0.096,3.95,2.49,-5,5,0,-1,-3,5,-267,-312,-55,-146,-293,-0.008,13,32,0.004,12,58,-0.039,114,21,-56,-30,60,76,79,5.32,3.7,-1.6,-5.8,-0.104,3.16,2.6,-0.6,1.64
2013,1,10,Iowa St.,76,7,Notre Dame,58,Iowa St.,-2.3,-1.7,0,-2,2,-0.057,0.76,-1.09,0,0,-1,-1,0,2,329,264,-20,70,182,-0.006,118,307,0.004,71,78,0.022,35,92,-27,48,-35,67,98,0.98,2.9,1.9,8,-0.092,0.21,0.4,0.1,3.49
2013,1,1,Indiana,83,16,James Madison,62,Indiana,0.1,0.1,0,8,-8,0.223,26.63,10.66,3,-3,7,-2,3,-7,485,-90,1,133,30,0.061,46,9,0.067,173,190,0.044,74,206,91,-16,-36,68,-22,30.23,20.6,-9.6,3.1,-0.084,12.28,4.8,-7.5,-0.66
2013,1,2,Miami FL,78,15,Pacific,49,Miami FL,-0.8,-2.6,1,7,-6,0.177,15.03,6.83,2,-2,1,-1,6,-6,165,-57,40,71,129,0.007,29,111,-0.019,-6,-4,-0.005,24,142,-102,29,113,-13,-96,18.41,7.5,-10.9,-0.3,-0.046,7.55,3.5,-4,-4.1
2013,1,7,Illinois,57,10,Colorado,49,Illinois,-0.4,2.1,3,2,1,0.003,1.28,2.13,-2,2,0,1,1,-1,235,234,105,83,296,-0.021,102,356,-0.023,-33,-86,0.04,49,-30,37,15,37,-28,123,1.2,4.1,2.9,0.9,0.013,1.69,0.8,-0.8,-4.6
2013,1,2,Duke,73,15,Albany,61,Duke,-1,-4.6,1,6,-5,0.147,22.3,14.07,5,-3,5,-4,-6,-1,527,227,35,199,285,0.037,57,101,0.029,72,96,0.002,-8,97,121,40,64,-85,81,25.62,16.5,-9.2,5,-0.049,15.14,9.8,-5.3,13.46
2013,1,7,Creighton,67,10,Cincinnati,63,Creighton,2.4,2.2,2,6,-4,0.131,1.98,-1.77,4,-4,2,-3,3,0,418,268,65,151,-81,0.098,77,13,0.098,39,-52,0.112,-188,-47,194,-66,-116,11,-17,6.18,12.4,6.1,0.8,0.003,-1.58,-0.1,1.4,7.31
2013,1,1,Kansas,64,16,Western Kentucky,57,Kansas,4,-1.1,1,11,-10,0.282,21.44,8.68,4,-6,5,-3,3,-6,373,-72,60,148,90,0.054,-10,-115,0.045,87,54,0.063,-42,150,175,37,132,-20,-71,25.64,10.9,-14.7,1.8,-0.019,9.52,5.9,-3.5,-0.6
2013,1,3,Florida,79,14,Northwestern St.,47,Florida,8,10.6,5,6,-1,0.065,23.45,10.6,-1,1,2,-1,-1,-2,83,-273,200,41,3,0.02,111,191,0.065,-110,-152,-0.009,-54,46,51,-42,-31,-47,-101,28.36,10.6,-17.8,-10,-0.164,10.56,6,-4.6,-4.02
2013,1,7,San Diego St.,70,10,Oklahoma,55,San Diego St.,-1.4,0,2,3,-1,0.051,1.61,-0.9,-3,0,2,-1,-1,-1,96,-45,75,36,69,0.003,43,125,0.004,-19,43,-0.074,-1,78,31,29,66,34,-60,3.63,-3.4,-7,0.3,-0.053,-0.15,0.2,0.3,-0.55
2013,1,8,North Carolina,78,9,Villanova,71,North Carolina,8.8,8,2,5,-3,0.106,3.78,-0.52,2,-2,2,-2,1,-1,455,278,60,291,561,0.025,68,106,0.045,-197,-234,-0.044,95,138,203,40,3,-100,-112,3.57,5.9,2.4,3.2,0.027,-0.84,0.1,0.9,-1.25
2013,1,2,Ohio St.,95,15,Iona,70,Ohio St.,-1.9,-1.7,3,9,-6,0.196,16.15,9.34,2,-2,5,1,0,-4,-134,-398,90,-28,-49,-0.003,-56,-133,-0.011,-22,40,-0.073,-17,125,-30,26,61,-44,8,17.97,0.7,-17.2,-6.1,0.09,9.24,4.9,-4.3,-9.62
2013,1,8,North Carolina St.,72,9,Temple,76,Temple,2.1,3.8,1,0,1,-0.02,4.8,1.97,0,2,2,-2,-5,3,252,149,45,134,1,0.068,-59,-269,0.063,43,106,-0.042,15,129,14,-40,21,67,-14,4.32,5.5,1.2,1.2,-0.07,1.06,0.4,-0.7,-1.18
2013,2,4,Saint Louis,57,12,Oregon,74,Oregon,-7.2,-6.8,-2,0,-2,0.043,0.51,-1.49,1,-3,0,0,0,-2,-262,-316,-95,-136,-298,-0.001,18,40,0.007,-8,-11,-0.001,-145,-253,-31,-47,-37,-172,-48,3.23,2,-1.2,-4.1,-0.052,-2.01,-0.6,1.4,4.1
2013,2,1,Gonzaga,70,9,Wichita St.,76,Wichita St.,2.2,0.1,-4,2,-6,0.145,5.79,-1.91,4,-6,1,-1,3,-4,-24,-290,-160,7,-232,0.057,-33,-156,0.032,-5,-14,0.006,-103,-160,0,-12,-77,-99,-149,7.5,8.7,1.2,-0.5,0.028,-2.34,-1.5,0.8,4.86
2013,2,3,Marquette,74,6,Butler,72,Marquette,-9.7,-11.9,-1,-1,0,-0.007,3.05,2.5,3,-1,2,-2,-2,2,-113,-108,-25,-27,-87,0.007,-92,-191,-0.051,33,11,0.034,-1,-97,18,25,29,-3,-54,2.91,2.7,-0.2,-0.3,0.003,1.75,-0.9,-2.7,-5.32
2013,2,4,Syracuse,66,12,California,60,Syracuse,10.3,9,7,9,-2,0.114,9.65,0.8,-1,1,6,-3,-1,0,598,224,285,174,418,-0.005,99,253,0.033,151,258,-0.04,199,246,94,168,94,78,88,11.72,5.8,-5.9,-1.8,-0.045,1.11,0.8,-0.2,-6.56
2013,2,1,Louisville,82,8,Colorado St.,56,Louisville,1.3,4.2,5,9,-4,0.132,11.16,3.24,3,-1,-1,0,2,-3,425,122,220,167,339,0.007,50,159,-0.005,41,65,-0.006,38,88,139,268,94,106,127,13.8,-0.2,-14,2,-0.036,3.06,1.6,-1.4,2.64
2013,2,3,Michigan St.,70,6,Memphis,48,Michigan St.,10.2,14.2,0,-4,4,-0.111,6.38,7.85,-3,5,0,0,-3,4,-233,-208,-10,-94,-150,-0.012,-43,-69,-0.034,-2,-61,0.054,-17,-2,-131,-32,-91,-34,-72,7.84,5.3,-2.5,-5.2,-0.055,10.01,4,-6,-1.18
2013,2,4,Michigan,78,5,VCU,53,Michigan,5.3,6.2,3,4,-1,0.045,4.39,5.58,0,2,2,-1,-3,2,162,144,125,83,17,0.034,15,-31,0.034,-19,-27,0,-63,91,44,-183,-1,-39,-212,7.58,7.9,0.3,-2.4,-0.009,6.04,2.4,-3.7,-2.87
2013,2,6,Arizona,74,14,Harvard,51,Arizona,2.5,0.6,5,7,-2,0.104,13.35,7.31,1,3,1,1,1,-4,521,302,190,203,508,-0.02,78,245,-0.027,37,25,0.026,174,376,84,16,8,59,127,14.81,7.3,-7.6,2.2,-0.049,7.39,3.6,-3.7,-3.62
2013,2,7,San Diego St.,71,15,Florida Gulf Coast,81,Florida Gulf Coast,-3.8,-4.5,-3,-3,0,-0.027,10.25,8.26,-4,2,-1,0,-2,-3,-340,-392,-130,-137,-196,-0.024,-45,-104,-0.015,-21,-39,0.008,-36,-82,-98,-96,16,-135,-152,11.16,2.8,-8.3,-2.4,-0.088,10.44,5.3,-5.2,-2.65
2013,2,1,Indiana,58,9,Temple,52,Indiana,2.5,2.6,2,5,-3,0.1,15.38,3.18,3,-1,3,-1,-1,-2,375,-73,91,100,-15,0.054,14,-103,0.075,161,197,0.02,58,213,17,-11,4,103,40,16.64,9.5,-7.1,0.4,-0.059,3.38,1,-2.4,-5.98
2013,2,2,Miami FL,63,7,Illinois,59,Miami FL,1.6,-2,0,6,-6,0.167,3.76,-2.2,7,-7,2,-3,4,-3,44,-151,0,37,-116,0.043,-26,-172,0.041,-4,34,-0.042,-70,81,43,-22,17,-34,-123,6.55,3,-3.5,-2.7,-0.014,-2.43,-0.4,2,5.76
2013,2,2,Duke,66,7,Creighton,50,Duke,3.2,0.2,0,2,-2,0.055,4.99,4.38,1,-1,1,-2,-2,-1,98,76,0,18,151,-0.029,-37,-66,-0.015,99,152,-0.02,37,-53,-94,58,43,-60,57,5.23,0.8,-4.4,2.9,0.042,4.22,2.9,-1.2,5.22
2013,2,1,Kansas,70,8,North Carolina,58,Kansas,-7,-9.3,1,6,-5,0.144,6.27,-0.47,2,-2,2,-1,0,-3,20,-200,60,-38,-272,0.04,-56,-129,-0.012,154,154,0.062,-79,100,-41,-43,130,84,81,8.09,0.5,-7.6,-3.2,-0.028,-1.52,0.2,1.8,3.59
2013,2,3,Florida,78,11,Minnesota,64,Florida,10.7,13.6,3,8,-5,0.166,7.03,-3.48,6,-6,0,-2,4,-3,305,-103,115,145,172,0.035,116,248,0.041,-101,-141,-0.008,-120,-7,37,12,-67,-66,-87,11.33,2.4,-9,-0.4,-0.053,-4.22,-2.9,1.3,2.02
2013,2,2,Ohio St.,78,10,Iowa St.,75,Ohio St.,-0.5,0.3,2,6,-4,0.127,5.69,3.19,2,-2,0,1,1,-2,-180,-289,65,-34,-54,-0.005,-119,-286,-0.018,7,33,-0.023,-44,-19,-67,25,65,-83,-3,7.79,-2.4,-10.1,-4.7,0.066,3.44,1.8,-1.6,-2.41
2013,2,12,Mississippi,74,13,La Salle,76,La Salle,-2.4,-3.1,2,3,-1,0.044,4.28,-0.32,1,1,3,-1,-2,0,329,152,85,106,299,-0.013,-24,40,-0.053,141,261,-0.059,134,293,-31,34,66,5,86,3.06,0.5,-2.7,4.6,-0.062,-2.48,-2.4,0.1,-7.05
2013,3,1,Indiana,50,4,Syracuse,61,Syracuse,-7.7,-5.9,-4,-1,-3,0.056,4.6,-0.19,3,-3,0,0,2,-3,15,-111,-159,-56,-322,0.043,24,-59,0.068,103,61,0.068,-121,-110,-48,-104,-118,-26,-39,4.48,7.7,3.2,2.9,-0.017,-0.6,-0.1,0.4,-0.72
2013,3,2,Ohio St.,73,6,Arizona,70,Ohio St.,-5.9,-4,2,2,0,0.013,2.89,1.85,1,-1,2,0,-2,1,29,-29,80,48,124,-0.004,-42,-87,-0.015,-25,7,-0.041,-15,47,17,14,28,-81,6,3.54,-0.3,-3.8,-1.9,0.032,2.19,0.9,-1.4,-6.98
2013,3,9,Wichita St.,72,13,La Salle,58,Wichita St.,-1.5,-0.4,5,6,-1,0.063,4.54,1.63,1,1,1,0,-1,-1,270,128,190,83,235,-0.011,-3,70,-0.038,107,186,-0.038,180,397,49,26,54,102,180,6.42,0,-6.5,-0.8,-0.053,1.04,1.1,0.1,0.67
2013,3,2,Miami FL,61,3,Marquette,71,Marquette,0.1,-1.2,1,3,-2,0.063,2.95,-0.7,1,-1,-2,1,5,-3,127,-10,25,53,124,-0.002,107,204,0.066,-86,-75,-0.046,-61,63,-75,-8,36,-94,-65,4.05,0.4,-3.6,-1.4,-0.062,-0.87,1.8,2.7,6.1
2013,3,4,Michigan,87,1,Kansas,85,Michigan,0.8,6.7,2,0,2,-0.043,0.49,2.51,-2,2,1,0,-2,2,150,175,70,108,211,0.003,80,175,0.021,-146,-167,-0.036,17,-108,-10,-21,-139,-149,-124,2.63,9.2,6.5,-2.4,-0.017,4.08,1.4,-2.8,-5.73
2013,3,1,Louisville,77,12,Oregon,69,Louisville,-5.4,-2,3,7,-4,0.118,10.99,3.36,2,-2,-2,-1,2,-2,328,-1,120,104,190,0.009,38,114,0,82,111,0.004,80,100,100,116,22,-60,76,16.14,11.1,-5,-2.1,-0.068,4.31,2.3,-2,10.23
2013,3,2,Duke,71,3,Michigan St.,61,Duke,-13,-19.1,0,3,-3,0.083,2.79,-1.01,1,-1,-1,-1,-1,-1,330,221,0,78,112,0.013,93,153,0.061,81,86,0.025,-84,-122,41,-57,-5,-106,66,2.81,6.5,3.6,3.6,0.032,-1.96,-0.4,1.6,7.6
2013,3,3,Florida,62,15,Florida Gulf Coast,50,Florida,7.1,9.5,0,3,-3,0.081,21.1,8.9,1,-1,0,-1,1,-4,-54,-457,-15,-16,-102,0.016,53,72,0.036,-75,-113,0.002,-31,-47,17,-66,-19,-144,-131,24.91,12.3,-12.6,-6,-0.128,9.79,4.3,-5.5,-0.48
2013,4,2,Ohio St.,66,9,Wichita St.,70,Wichita St.,-3.2,-4.2,-2,-1,-1,0.015,5.51,3.23,1,-1,2,0,-2,0,-121,-188,-75,-26,-109,0.011,-32,-127,0.017,-37,-62,0.009,-134,-136,-37,-41,-11,-115,-110,5.11,3.3,-1.8,-0.2,0.022,3.47,0.4,-3.1,-5.7
2013,4,4,Syracuse,55,3,Marquette,39,Syracuse,8.2,6.9,5,4,1,0.007,6.26,-0.01,-3,3,1,2,0,-1,434,156,190,165,449,-0.018,86,199,0.039,18,88,-0.055,142,264,79,129,125,24,47,6.51,-0.1,-6.6,-0.2,-0.094,0.18,0.9,0.8,-3.3
